Date,ELISA,FORTUM,HIAB,HUH1V,KALMAR,KEMIRA,KESKOB,KOJAMO,KNEBV,KCR,MANTA,METSO,NESTE,NOKIA,TYRES,NDAFI,ORNBV,OUT1V,QTCOM,SAMPO,STERV,TIETO,UPM,VALMT,WRT1V
1991-05-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,8.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,8.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13,NaN,NaN,NaN,8.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,8.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13,NaN,NaN,NaN,8.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,8.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,8.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,NaN,NaN,NaN,9.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,NaN,NaN,NaN,9.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-06-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,NaN,NaN,NaN,9.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,NaN,NaN,NaN,10.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,NaN,NaN,NaN,10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,NaN,NaN,NaN,10.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17,NaN,NaN,NaN,10.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-07-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,10.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16,NaN,NaN,NaN,10.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,10.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,10.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-09-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-10-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13,NaN,NaN,NaN,9.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13,NaN,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13,NaN,NaN,NaN,9.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13,NaN,NaN,NaN,9.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13,NaN,NaN,NaN,8.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,10.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991-11-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13,NaN,NaN,NaN,9.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
