Date,A2A,AMP,AZM,BMED,BMPS,BAMI,BPE,BC,BZU,CPR,DIA,ENEL,ENI,RACE,FBK,G,HER,IP,ISP,INW,IG,IVG,LDO,MB,MONC,NEXI,PIRC,PST,PRY,REC,SPM,SRG,STLAM,STMMI,TIT,TEN,TRN,UCG,UNI
2007-10-22,2.84,5.23,10.86,NaN,145888.27,66.18,9.82,NaN,18.38,1.82,13.5,7.06,24.84,NaN,NaN,29.37,2.97,7.41,4.96,NaN,NaN,NaN,18.01,14.35,NaN,NaN,NaN,NaN,18.26,NaN,89.69,2.94,NaN,11.13,2.07,17.63,2.6,153.82,44.01
2007-10-23,2.85,5.29,11.16,NaN,146224.81,66.63,9.84,NaN,18.7,1.82,13.62,7.08,24.75,NaN,NaN,29.21,2.96,7.68,4.99,NaN,NaN,NaN,18.3,14.36,NaN,NaN,NaN,NaN,18.54,6.71,91.98,2.93,NaN,11.35,2.1,17.92,2.65,152.89,44.59
2007-10-24,2.81,5.35,10.99,NaN,145046.93,66.14,9.85,NaN,18.67,1.81,13.45,7.13,24.73,NaN,NaN,30,2.99,7.52,4.93,NaN,NaN,NaN,18.06,14.6,NaN,NaN,NaN,NaN,18.27,6.68,92.62,2.94,NaN,11.94,2.09,17.87,2.63,150.5,43.92
2007-10-25,2.87,5.38,11.29,NaN,145467.6,65.61,9.79,NaN,19.3,1.83,13.75,7.26,24.8,NaN,NaN,31.74,2.99,7.65,4.93,NaN,NaN,NaN,18.44,15.19,NaN,NaN,NaN,NaN,18.69,6.75,93.61,2.95,NaN,12.04,2.14,18.02,2.72,149.97,45.21
2007-10-26,2.88,5.37,11.24,NaN,145635.87,66.26,9.73,NaN,19.63,1.82,13.92,7.3,25.14,NaN,NaN,32.15,3,7.95,4.98,NaN,NaN,NaN,18.4,15.38,NaN,NaN,NaN,NaN,19.06,6.78,94.08,2.95,NaN,11.95,2.19,18.18,2.71,149.04,45.39
2007-10-29,2.88,5.41,11.23,NaN,146393.08,66.02,9.76,NaN,19.82,1.83,13.9,7.34,25.34,NaN,NaN,31.85,3.08,7.9,5.03,NaN,NaN,NaN,18.47,15.26,NaN,NaN,NaN,NaN,19.39,6.84,94.17,3.03,NaN,11.95,2.18,18.37,2.73,150.63,46.1
2007-10-30,2.87,5.39,11.25,NaN,146729.61,66.59,9.76,NaN,19.27,1.85,13.55,7.35,25.18,NaN,NaN,31.37,3.07,7.9,5.07,NaN,NaN,NaN,18.29,15.18,NaN,NaN,NaN,NaN,19.12,6.84,92.62,3,NaN,11.83,2.14,18.28,2.74,153.55,46.1
2007-10-31,2.91,5.47,11.49,NaN,148412.29,67.69,9.76,NaN,19.58,1.87,13.8,7.34,25.2,NaN,NaN,31.55,3.1,7.87,5.08,NaN,NaN,NaN,18.49,15.59,NaN,NaN,NaN,NaN,19.22,6.92,94.29,2.99,NaN,11.79,2.17,18.42,2.7,157.01,45.96
2007-11-01,NaN,5.44,11.14,NaN,145299.34,65.89,9.88,NaN,19.11,1.86,13.35,7.31,24.8,NaN,NaN,30.93,3.12,7.76,4.99,NaN,NaN,NaN,18.19,15.4,NaN,NaN,NaN,NaN,19.24,6.84,92.38,2.95,NaN,11.63,2.15,18.08,2.69,NaN,45.08
2007-11-02,2.93,5.42,11.07,NaN,144037.33,64.71,9.73,NaN,18.73,1.88,13.18,7.33,24.71,NaN,NaN,31.15,3.17,7.79,4.93,NaN,NaN,NaN,18.01,15.39,NaN,NaN,NaN,NaN,19.1,6.63,94.63,2.98,NaN,11.74,2.16,17.91,2.72,149.7,45.08
2007-11-05,2.9,5.39,10.79,NaN,143616.66,63.4,9.64,NaN,18.45,1.87,13.45,7.38,24.45,NaN,NaN,31.08,3.1,7.51,4.91,NaN,NaN,NaN,17.71,15.24,NaN,NaN,NaN,NaN,18.75,6.63,95.19,3.01,NaN,11.82,2.16,17.47,2.72,149.04,44.94
2007-11-06,2.92,5.39,10.53,NaN,143280.12,62.91,9.64,NaN,17.99,1.89,13.45,7.41,24.42,NaN,NaN,30.87,3.11,7.72,4.94,NaN,NaN,NaN,17.71,15.31,NaN,NaN,NaN,NaN,17.87,6.78,97.13,2.99,NaN,11.72,2.18,17.42,2.71,148.11,44.81
2007-11-07,2.88,5.18,10.66,NaN,142691.18,60.87,9.61,NaN,18.06,1.84,13.3,7.4,24.94,NaN,NaN,NaN,3.06,7.73,4.93,NaN,NaN,NaN,17.37,15.37,NaN,NaN,NaN,NaN,18.19,6.6,96.98,2.98,NaN,11.61,2.17,17.43,2.71,145.58,44.41
2007-11-08,2.85,4.87,10.29,NaN,140671.97,60.71,9.55,NaN,17.81,1.82,13.49,7.35,24.3,NaN,NaN,30.32,3.06,7.73,4.81,NaN,NaN,NaN,17.29,15.32,NaN,NaN,NaN,NaN,18.13,6.55,96.92,2.96,NaN,11.61,2.14,16.13,2.7,139.47,43.21
2007-11-09,2.83,4.47,9.85,NaN,125023.05,60.67,9.46,NaN,17.52,1.83,13.07,7.26,23.91,NaN,NaN,29.99,2.97,7.43,4.79,NaN,NaN,NaN,16.85,15.35,NaN,NaN,NaN,NaN,18.08,6.4,96.82,2.87,NaN,11.3,2.1,15.92,2.7,135.62,42.9
2007-11-12,2.85,4.02,9.99,NaN,123676.91,62.14,9.46,NaN,17.95,1.72,13.02,7.14,23.4,NaN,NaN,30.21,2.98,7.43,4.86,NaN,NaN,NaN,17.02,15.62,NaN,NaN,NaN,NaN,17.92,6.39,93.64,2.88,NaN,11.53,2.1,15.45,2.66,144.65,43.39
2007-11-13,2.85,4.42,10.4,NaN,122499.03,64.91,9.49,NaN,18.25,1.77,13.14,7.1,23.32,NaN,NaN,30.13,2.94,7.37,4.93,NaN,NaN,NaN,17.56,15.61,NaN,NaN,NaN,NaN,17.84,6.48,89.38,2.89,NaN,11.5,2.13,15.55,2.63,148.11,43.7
2007-11-14,2.88,4.14,10.43,NaN,122835.57,62.5,9.55,NaN,19.51,1.77,13.29,7.18,23.58,NaN,NaN,30.19,3.03,7.34,4.84,NaN,NaN,NaN,18.21,15.49,NaN,NaN,NaN,NaN,18.14,6.62,90.46,2.91,NaN,11.5,2.15,15.95,2.69,148.77,43.88
2007-11-15,2.96,3.93,10.42,NaN,121994.23,60.01,9.49,NaN,19.02,1.76,13.14,7.26,23.56,NaN,NaN,30.14,2.96,7.21,4.79,NaN,NaN,NaN,18.67,15.3,NaN,NaN,NaN,NaN,17.55,6.46,87.68,2.92,NaN,11.37,2.14,16.07,2.68,149.3,43.97
2007-11-16,2.95,3.74,10.45,NaN,126285.06,58.58,NaN,NaN,19.04,1.76,13.12,7.31,24.2,NaN,NaN,NaN,3,7.27,4.82,NaN,NaN,NaN,NaN,15.69,NaN,NaN,NaN,NaN,17.55,NaN,84.44,2.97,NaN,11.18,2.17,16.4,2.7,146.51,43.08
2007-11-19,2.91,3.45,9.93,NaN,122162.5,56.42,9.43,NaN,18.2,1.72,12.63,7.1,23.94,NaN,NaN,29.91,2.92,7.02,4.76,NaN,NaN,NaN,18.29,14.57,NaN,NaN,NaN,NaN,15.89,6.43,82.59,2.96,NaN,10.88,2.18,15.85,2.6,141.6,41.39
2007-11-20,2.89,3.63,9.94,NaN,124265.85,58.13,9.37,NaN,18.64,1.74,12.71,7.15,24.07,NaN,NaN,30.17,2.97,7,4.82,NaN,NaN,NaN,17.95,14.63,NaN,NaN,NaN,NaN,16.37,6.4,85.43,2.95,NaN,10.66,2.2,16.05,2.59,143.99,41.84
2007-11-21,2.88,3.75,9.38,NaN,121657.7,56.62,NaN,NaN,17.97,1.69,12.39,7.14,24.12,NaN,NaN,29.33,2.85,6.75,4.75,NaN,NaN,NaN,17.18,14.13,NaN,NaN,NaN,NaN,15.11,6.15,84.94,2.93,NaN,10.18,2.14,15.42,2.58,144.12,41.08
2007-11-22,2.85,3.64,9.16,NaN,121741.83,56.62,NaN,NaN,17.89,1.66,12.4,7.19,24.1,NaN,NaN,28.85,2.9,6.93,4.76,NaN,NaN,NaN,17.85,14.18,NaN,NaN,NaN,NaN,14.83,6.33,85.15,2.93,NaN,10.19,2.13,15.14,2.55,144.52,41.26
2007-11-23,2.87,3.71,9.38,NaN,126200.93,58.46,9.23,NaN,17.79,1.75,13,7.21,24,NaN,NaN,NaN,2.94,7.1,4.86,NaN,NaN,NaN,18.04,14.41,NaN,NaN,NaN,NaN,15.22,6.28,85.43,2.95,NaN,10.26,2.16,15.5,2.61,151.03,41.79
2007-11-26,2.85,3.67,9.3,NaN,124181.71,58.38,NaN,NaN,17.81,NaN,NaN,7.19,23.82,NaN,NaN,NaN,2.95,7.21,4.86,NaN,NaN,NaN,NaN,14.23,NaN,NaN,NaN,NaN,15.94,NaN,86.79,2.93,NaN,10.24,2.17,15.57,2.62,146.25,41.7
2007-11-27,2.82,3.67,9.25,NaN,125023.05,59.81,NaN,NaN,17.92,1.69,12.79,7.1,23.54,NaN,NaN,29.24,2.93,7.37,4.85,NaN,NaN,NaN,17.7,14.43,NaN,NaN,NaN,NaN,15.75,6.42,85.31,2.89,NaN,10.31,2.18,15.45,2.63,147.31,42.55
2007-11-28,2.85,3.61,9.26,NaN,127126.4,61.61,9.55,NaN,18.24,1.75,12.77,7.22,23.72,NaN,NaN,30.02,2.9,7.3,4.97,NaN,NaN,NaN,18.29,14.71,NaN,NaN,NaN,NaN,16.17,6.47,87.5,2.89,NaN,10.48,2.19,15.94,2.65,151.56,45.47
2007-11-29,2.85,3.59,9.41,NaN,128724.95,61.85,9.61,NaN,18.63,1.73,13.12,7.25,24.07,NaN,NaN,30.17,2.9,7.11,5.01,NaN,NaN,NaN,18.25,14.62,NaN,NaN,NaN,NaN,16.22,6.38,86.73,2.88,NaN,10.49,2.16,16.04,2.67,151.29,46.1
2007-11-30,2.87,3.64,9.42,NaN,128724.95,62.79,9.64,NaN,18.95,1.71,13.5,7.27,24.37,NaN,NaN,30.14,2.91,7.21,5.07,NaN,NaN,NaN,18.41,14.66,NaN,NaN,NaN,NaN,16.58,6.48,84.91,2.9,NaN,10.44,2.17,16.03,2.68,154.75,47.03
2007-12-03,2.88,3.56,9.35,NaN,127883.61,62.26,9.73,NaN,18.95,1.7,13.23,7.22,24.17,NaN,NaN,30.25,2.99,7.13,5.04,NaN,NaN,NaN,18.32,14.76,NaN,NaN,NaN,NaN,16.77,6.41,83.05,2.89,NaN,10.47,2.17,15.92,2.72,154.88,45.03
2007-12-04,2.9,3.55,9.16,NaN,126789.87,60.83,NaN,NaN,18.56,1.67,12.9,7.22,24.26,NaN,NaN,30.31,3.02,7.07,5,NaN,NaN,NaN,17.91,14.62,NaN,NaN,NaN,NaN,16.62,6.29,82.56,2.88,NaN,10.28,2.17,15.5,2.74,152.09,45.34
2007-12-05,2.92,3.54,9.4,NaN,128051.88,61.56,9.55,NaN,19.06,1.7,13.13,7.34,24.86,NaN,NaN,30.43,3.05,7.13,5.07,NaN,NaN,NaN,18.13,14.8,NaN,NaN,NaN,NaN,16.76,6.34,85.43,2.95,NaN,10.65,2.24,15.81,2.73,154.62,45.25
2007-12-06,2.93,3.43,9.41,NaN,127378.8,61.36,9.49,NaN,19.02,1.68,13.05,7.42,25.06,NaN,NaN,30.49,3.06,7.09,5.1,NaN,NaN,NaN,17.82,14.77,NaN,NaN,NaN,NaN,16.66,6.32,83.36,2.97,NaN,10.61,2.22,15.77,2.73,155.94,45.3
2007-12-07,2.92,3.47,9.41,NaN,129734.55,61.89,9.55,NaN,19.09,1.66,12.86,7.42,25.06,NaN,NaN,30.59,3.06,7.12,5.11,NaN,NaN,NaN,17.93,14.8,NaN,NaN,NaN,NaN,16.73,6.42,84.57,2.97,NaN,10.68,2.23,15.85,2.72,158.07,46.1
2007-12-10,2.91,3.42,9.43,NaN,132006.17,62.3,NaN,NaN,19.83,1.7,13.31,7.36,24.83,NaN,NaN,NaN,3.07,7.24,5.11,NaN,NaN,NaN,NaN,14.9,NaN,NaN,NaN,NaN,17.52,NaN,84.32,2.96,NaN,10.67,2.23,15.9,2.71,159.93,46.41
2007-12-11,2.93,3.45,9.37,NaN,131248.97,62.1,9.49,NaN,19.62,1.7,13.4,7.42,24.71,NaN,NaN,30.7,3.09,7.24,5.1,NaN,NaN,NaN,19.09,14.75,NaN,NaN,NaN,NaN,17.64,6.26,84.41,2.96,NaN,10.55,2.22,15.88,2.71,158.07,45.87
2007-12-12,2.99,3.44,9.36,NaN,132679.24,62.87,9.43,NaN,19.69,1.74,13.3,7.37,24.85,NaN,NaN,30.79,3.1,7.4,5.07,NaN,NaN,NaN,19.1,14.63,NaN,NaN,NaN,NaN,17.72,6.13,85.68,2.99,NaN,10.65,2.22,15.78,2.72,158.2,46.1
2007-12-13,2.98,3.45,9.15,NaN,129818.69,62.34,9.39,NaN,18.8,1.72,13.3,7.29,24.38,NaN,NaN,30.57,3.04,7.21,5.03,NaN,NaN,NaN,19.44,14.39,NaN,NaN,NaN,NaN,17.44,6.2,84.29,2.97,NaN,10.4,2.2,15.53,2.73,152.89,42.95
2007-12-14,3.09,3.45,8.92,NaN,129482.15,64.18,9.37,NaN,19,1.74,13.12,7.31,24.6,NaN,NaN,30.46,3.01,7.19,5.06,NaN,NaN,NaN,19.57,14.17,NaN,NaN,NaN,NaN,17.77,6.04,84.84,2.98,NaN,10.42,2.18,15.44,2.78,151.96,41.84
2007-12-17,3.05,3.43,8.52,NaN,125191.32,62.5,9.33,NaN,18.45,1.67,12.98,7.24,24.26,NaN,NaN,29.96,3.01,7.08,5.02,NaN,NaN,NaN,19.77,13.71,NaN,NaN,NaN,NaN,16.76,6.02,81.32,2.95,NaN,10.21,2.18,15.16,2.74,147.84,41.75
2007-12-18,3.1,3.34,8.53,NaN,125359.59,63.16,NaN,NaN,18.42,NaN,NaN,7.21,24.19,NaN,NaN,NaN,3.02,7.14,5.03,NaN,NaN,NaN,NaN,13.71,NaN,NaN,NaN,NaN,16.88,NaN,81.82,2.94,NaN,10.16,2.17,14.95,2.74,148.64,41.66
2007-12-19,3.06,3.22,8.68,NaN,124518.25,61.69,9.23,NaN,18.19,1.68,13.2,7.18,24.34,NaN,NaN,29.78,3,7.01,5,NaN,NaN,NaN,19.58,13.55,NaN,NaN,NaN,NaN,16.53,6.17,79.81,2.91,NaN,10.13,2.14,15.05,2.75,146.78,41.3
2007-12-20,3.02,3.25,8.67,NaN,121994.23,61.28,9.2,NaN,18.26,1.66,13,7.17,24.66,NaN,NaN,29.79,2.99,7.1,4.9,NaN,NaN,NaN,19.53,13.42,NaN,NaN,NaN,NaN,16.02,6.12,80.83,2.88,NaN,10.09,2.11,15.03,2.78,145.72,41.26
2007-12-21,3.06,3.25,8.58,NaN,122667.3,61.03,NaN,NaN,18.51,1.64,13.39,7.16,24.69,NaN,NaN,29.56,3.01,7.08,4.98,NaN,NaN,NaN,19.91,13.46,NaN,NaN,NaN,NaN,16.04,6.04,83.92,2.91,NaN,10.13,2.1,15.37,2.74,149.44,41.08
2007-12-27,3.04,3.21,8.53,NaN,123172.11,61.03,NaN,NaN,18.66,1.65,13.1,7.19,25,NaN,NaN,29.82,3.03,7.01,5,NaN,NaN,NaN,20.07,13.33,NaN,NaN,NaN,NaN,15.83,6.13,82.78,2.9,NaN,9.87,2.12,15.29,2.75,150.1,41.3
2007-12-28,3.14,3.25,8.6,NaN,123929.31,61.93,9.55,NaN,18.93,1.65,13.2,7.22,25.05,NaN,NaN,29.81,3.08,7.05,5.04,NaN,NaN,NaN,19.83,13.45,NaN,NaN,NaN,NaN,16.33,6.12,84.69,2.93,NaN,9.86,2.12,15.28,2.76,150.9,41.79
2008-01-02,3.07,3.25,8.62,NaN,122499.03,61.4,NaN,NaN,18.62,NaN,13.16,7.17,25,NaN,NaN,29.39,3.03,7,4.93,NaN,NaN,NaN,NaN,13.38,NaN,NaN,NaN,NaN,15.61,NaN,83.61,2.88,NaN,9.61,2.1,15.02,2.8,147.71,41.35
2008-01-03,3.04,3.15,8.52,NaN,120311.55,60.09,9.48,NaN,18.15,1.66,NaN,7.28,25.39,NaN,NaN,29.36,3.05,6.9,4.95,NaN,NaN,NaN,19.46,13.28,NaN,NaN,NaN,NaN,15.5,6.29,86.2,2.93,NaN,9.46,2.07,15.04,2.93,148.64,40.55
2008-01-04,3.05,3.11,7.96,NaN,116946.19,59.6,9.37,NaN,17.55,1.64,13.2,7.19,25.17,NaN,NaN,29.26,3.01,6.75,4.91,NaN,NaN,NaN,19.15,13.21,NaN,NaN,NaN,NaN,14.47,6.21,84.47,2.89,NaN,9.09,2.04,14.76,2.86,145.05,39.26
2008-01-07,3.1,3,7.7,NaN,115684.18,59.44,9.25,NaN,17.3,1.6,13,7.29,25.58,NaN,NaN,29.69,3,6.56,4.9,NaN,NaN,NaN,18.78,13.18,NaN,NaN,NaN,NaN,14.49,6.14,84.5,2.96,NaN,8.92,2.06,14.23,2.9,144.79,38.42
2008-01-08,3.06,2.93,7.74,NaN,116273.12,58.66,9.23,NaN,17.37,1.61,13.04,7.27,25.47,NaN,NaN,30.14,2.93,6.26,4.83,NaN,NaN,NaN,18.71,13.1,NaN,NaN,NaN,NaN,14.33,6.16,84.57,2.98,NaN,8.96,2.09,14.42,2.89,144.39,38.24
2008-01-09,3.08,2.9,7.53,NaN,114422.18,58.17,9.07,NaN,17.02,1.57,13.12,7.26,25.38,NaN,NaN,30.02,2.89,6.25,4.77,NaN,NaN,NaN,18.33,13.07,NaN,NaN,NaN,NaN,13.9,6.24,81.6,3.04,NaN,8.66,2.06,14.02,2.91,145.58,37.13
2008-01-10,3.07,2.93,7.38,NaN,114338.04,57.81,8.99,NaN,16.5,1.57,13.02,7.22,25.14,NaN,NaN,30.2,2.9,6.31,4.84,NaN,NaN,NaN,18.24,13.02,NaN,NaN,NaN,NaN,13.72,6.29,78.64,3.04,NaN,8.5,2.06,13.6,2.88,147.71,36.91
2008-01-11,2.99,2.92,7.48,NaN,116020.72,58.7,9.02,NaN,16.26,1.5,13,7.08,25,NaN,NaN,29.85,2.88,6.5,4.91,NaN,NaN,NaN,18.45,13.05,NaN,NaN,NaN,NaN,13.88,6.16,77.84,3.03,NaN,8.25,2.03,13.36,2.83,150.76,36.91
2008-01-14,2.93,3.06,7.99,NaN,116441.39,59.07,9.1,NaN,16.47,1.52,12.91,7.04,25,NaN,NaN,30.19,2.85,6.61,4.93,NaN,NaN,NaN,18.17,13.02,NaN,NaN,NaN,NaN,14.49,6.07,80.83,3,NaN,8.64,2.02,13.76,2.79,151.29,37.84
2008-01-15,2.91,2.96,7.95,NaN,113749.1,57.15,8.97,NaN,16.27,1.49,12.91,7.06,24.4,NaN,NaN,29.82,2.86,6.42,4.76,NaN,NaN,NaN,17.61,12.69,NaN,NaN,NaN,NaN,13.82,5.88,78.33,3.04,NaN,8.31,2,13.02,2.79,146.65,36.87
2008-01-16,2.86,3.03,7.84,NaN,112907.76,56.01,8.96,NaN,16.09,1.46,12.71,7.15,23.9,NaN,NaN,29.88,2.85,6.54,4.73,NaN,NaN,NaN,17.52,12.5,NaN,NaN,NaN,NaN,13.92,5.9,74.78,3.06,NaN,8.22,2.06,12.98,2.78,147.71,36.82
2008-01-17,2.85,3,7.5,NaN,113412.57,54.05,8.96,NaN,15.75,1.44,12.1,7.02,23.32,NaN,NaN,29.28,2.85,6.63,4.68,NaN,NaN,NaN,17.8,12.37,NaN,NaN,NaN,NaN,13.85,5.93,75.64,3.11,NaN,8.44,2.08,12.94,2.85,146.78,36.87
2008-01-18,2.81,2.93,7.56,NaN,109290,53.11,8.96,NaN,15.6,1.49,12,7.1,23.2,NaN,NaN,28.36,2.78,6.41,4.61,NaN,NaN,NaN,17.51,12.15,NaN,NaN,NaN,NaN,13.44,5.81,74.28,3.07,NaN,8.36,2.13,12.53,2.83,141.33,35.8
2008-01-21,2.61,2.81,7.27,NaN,105167.44,52.09,8.83,NaN,15.1,1.44,11.3,6.71,22.02,NaN,NaN,26.89,2.74,6.08,4.37,NaN,NaN,NaN,17.18,11.56,NaN,NaN,NaN,NaN,12.9,5.64,67.74,3.03,NaN,8.06,2.06,12.15,2.77,128.58,33.85
2008-01-22,2.6,2.95,7.51,NaN,109458.27,53.88,8.66,NaN,15.95,1.46,10.69,6.51,21.92,NaN,NaN,27.61,2.67,5.97,4.46,NaN,NaN,NaN,16.91,11.98,NaN,NaN,NaN,NaN,12.61,5.59,69.9,2.91,NaN,8.15,2.02,12.4,2.68,134.56,34
2008-01-23,2.45,2.89,7.11,NaN,107439.06,52.29,8.66,NaN,15.62,1.41,11.18,6.19,20.88,NaN,NaN,27.03,2.43,5.95,4.28,NaN,NaN,NaN,16.62,11.79,NaN,NaN,NaN,NaN,11.71,5.29,66.84,2.79,NaN,8,1.94,12.2,2.61,128.31,33.88
2008-01-24,2.5,3.01,7.5,NaN,108028,55.15,8.72,NaN,16.22,1.41,11.72,6.46,21.85,NaN,NaN,28.13,2.5,5.91,4.4,NaN,NaN,NaN,16.87,12.19,NaN,NaN,NaN,NaN,12.48,5.44,71.57,2.83,NaN,8.44,2.02,13.13,2.73,135.49,33.59
2008-01-25,2.65,3.08,7.64,NaN,105924.65,53.39,8.84,NaN,16.03,1.46,11.95,6.57,21.96,NaN,NaN,27.78,2.63,5.93,4.35,NaN,NaN,NaN,17.42,12.16,NaN,NaN,NaN,NaN,12.63,5.48,74.35,2.89,NaN,8.46,2.02,13.02,2.8,132.3,33.74
2008-01-28,2.67,3,7.67,NaN,105335.71,54.01,8.79,NaN,15.48,1.4,12.18,6.47,21.77,NaN,NaN,27.68,2.6,5.99,4.41,NaN,NaN,NaN,17.43,12.11,NaN,NaN,NaN,NaN,12.43,5.47,73.95,2.87,NaN,8.32,2.02,13.24,2.82,134.43,33.7
2008-01-29,2.7,3.12,7.74,NaN,106092.91,54.99,8.96,NaN,15.8,1.39,12.19,6.51,22.02,NaN,NaN,27.87,2.71,6.11,4.44,NaN,NaN,NaN,17.96,12.15,NaN,NaN,NaN,NaN,12.75,5.71,77.34,2.91,NaN,8.47,2.04,14.11,2.87,132.96,33.91
2008-01-30,2.65,3.24,7.64,NaN,105756.38,55.48,8.93,NaN,15.69,1.39,12.19,6.44,21.5,NaN,NaN,27.34,2.78,6.07,4.42,NaN,NaN,NaN,18.01,12.11,NaN,NaN,NaN,NaN,12.48,5.55,74.19,2.95,NaN,8.36,2.03,13.56,2.91,134.43,33.54
2008-01-31,2.69,3.19,7.65,NaN,104662.64,54.91,8.89,NaN,15.81,1.4,12.15,6.61,21.59,NaN,NaN,27.35,2.8,6.1,4.43,NaN,NaN,NaN,18.01,11.94,NaN,NaN,NaN,NaN,12.9,5.74,71.51,2.97,NaN,8.35,2.03,13.25,2.81,131.1,33.49
2008-02-01,2.75,3.27,7.77,NaN,107102.52,54.21,8.93,NaN,16.03,1.41,12.19,6.63,21.76,NaN,NaN,27.31,2.92,6.2,4.44,NaN,NaN,NaN,18.15,12.21,NaN,NaN,NaN,NaN,13.65,5.8,74.44,2.99,NaN,8.43,2.02,13.67,2.83,135.35,35.49
2008-02-04,2.74,3.35,7.74,NaN,107607.33,53.84,8.9,NaN,15.74,1.44,12.2,6.66,22.09,NaN,NaN,27.4,2.97,6.35,4.46,NaN,NaN,NaN,18.16,12.18,NaN,NaN,NaN,NaN,13.67,5.8,76.2,3.01,NaN,8.64,2.03,13.85,2.83,134.82,35.49
2008-02-05,2.7,3.12,7.31,NaN,103905.43,52.5,8.9,NaN,15,1.4,12.17,6.48,21.4,NaN,NaN,26.98,2.91,6.12,4.26,NaN,NaN,NaN,17.62,11.92,NaN,NaN,NaN,NaN,13.41,5.64,72.93,2.97,NaN,8.29,1.98,13.64,2.83,129.51,34.46
2008-02-06,2.77,3,7.26,NaN,103484.76,52.01,8.83,NaN,15.12,1.49,12,6.59,21.5,NaN,NaN,27.07,2.87,6.09,4.27,NaN,NaN,NaN,17.95,12.03,NaN,NaN,NaN,NaN,13.27,5.6,73.91,3.04,NaN,8.38,2.01,13.19,2.82,128.98,34.16
2008-02-07,2.73,2.85,6.82,NaN,103064.09,51.84,8.7,NaN,14.68,1.47,12.2,6.51,21.14,NaN,NaN,26.85,2.83,5.95,4.22,NaN,NaN,NaN,17.7,11.91,NaN,NaN,NaN,NaN,12.62,5.71,72.06,3.01,NaN,8.03,1.98,12.72,2.79,124.73,33.58
2008-02-08,2.72,2.77,6.88,NaN,102391.02,51.56,8.68,NaN,14.65,1.47,12.1,6.56,21.29,NaN,NaN,26.87,2.82,6.02,4.14,NaN,NaN,NaN,17.67,11.89,NaN,NaN,NaN,NaN,12.27,5.63,73.45,3.05,NaN,7.97,1.97,13.02,2.8,121.14,33.31
2008-02-11,2.7,2.75,6.85,NaN,100876.61,50.78,8.74,NaN,14.96,1.47,12.05,6.56,21.24,NaN,NaN,26.48,2.86,5.97,4.1,NaN,NaN,NaN,17.76,11.7,NaN,NaN,NaN,NaN,12.29,5.57,70.49,3,NaN,7.94,1.92,12.82,2.81,121.14,32.74
2008-02-12,2.75,2.8,7.06,NaN,103400.63,51.84,8.77,NaN,15.28,1.5,12.08,6.65,22.2,NaN,NaN,26.9,2.95,6.07,4.22,NaN,NaN,NaN,18.36,11.99,NaN,NaN,NaN,NaN,13.04,5.64,73.48,3.05,NaN,8.13,1.91,13.19,2.83,128.85,33.01
2008-02-13,2.77,2.82,6.92,NaN,105335.71,53.31,8.85,NaN,15.7,1.49,12.2,6.64,22.04,NaN,NaN,26.83,2.96,5.89,4.25,NaN,NaN,NaN,18.24,12.33,NaN,NaN,NaN,NaN,12.73,5.66,74.01,3.01,NaN,8.4,1.93,12.77,2.83,132.17,33.2
2008-02-14,2.72,2.92,7.1,NaN,103821.3,53.39,8.96,NaN,16.14,1.49,12.3,6.67,22.37,NaN,NaN,27.06,2.96,6,4.24,NaN,NaN,NaN,18.56,12.37,NaN,NaN,NaN,NaN,12.78,5.54,79.35,2.92,NaN,8.55,1.91,13,2.82,133.16,33.01
2008-02-15,2.72,2.88,7.03,NaN,102306.89,52.09,9.02,NaN,15.96,1.49,12.75,6.55,22.38,NaN,NaN,26.74,2.93,6.04,4.15,NaN,NaN,NaN,18.28,12.38,NaN,NaN,NaN,NaN,12.94,5.29,79.81,2.89,NaN,8.22,1.82,12.69,2.79,128.31,32.51
2008-02-18,2.67,3.03,7.32,NaN,104578.5,52.41,9.07,NaN,16.14,1.49,12.55,6.62,22.71,NaN,NaN,27.13,2.9,6,4.23,NaN,NaN,NaN,18.44,12.42,NaN,NaN,NaN,NaN,13.16,5.31,80.95,2.88,NaN,8.45,1.8,12.64,2.77,130.97,33.01
2008-02-19,2.75,3,7.38,NaN,103989.57,51.8,8.96,NaN,16.45,1.49,12.48,6.67,23.15,NaN,NaN,27.22,2.91,5.94,4.22,NaN,NaN,NaN,18.56,12.53,NaN,NaN,NaN,NaN,13.29,5.31,82.25,2.93,NaN,8.38,1.78,12.81,2.79,130.17,32.9
2008-02-20,2.73,2.85,7.31,NaN,102475.15,50.86,8.84,NaN,16.25,1.48,12.6,6.52,22.8,NaN,NaN,27.05,2.91,6,4.21,NaN,NaN,NaN,18.51,12.39,NaN,NaN,NaN,NaN,13.37,5.35,80.58,2.93,NaN,8.3,1.74,12.95,2.77,130.97,32.53
2008-02-21,2.73,2.7,7.42,NaN,102979.96,49.43,8.84,NaN,16.7,1.47,12.59,6.51,22.7,NaN,NaN,27.28,2.87,6.01,4.22,NaN,NaN,NaN,18.38,12.33,NaN,NaN,NaN,NaN,13.55,5.3,82,2.92,NaN,8.43,1.75,13.56,2.78,131.04,32.64
