Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ_AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M_M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
2002-04-29,10.85,NaN,75.28,21.66,7.34,NaN,NaN,NaN,16.08,23.45,54.15,79.24,NaN,NaN,99.99,5.93,39.49,28.71,10.99,NaN,353.5,60.54,203.1,20.31,15.95,56.8,13.5,NaN,9.15,19.04,12.96,NaN,NaN,NaN,36.1,NaN,NaN,NaN,21.4,15.77,NaN,24.75,6.3,NaN,NaN,3.38,NaN,NaN,28.49
2002-04-30,10.83,NaN,76.5,21.61,7.34,NaN,NaN,NaN,15.77,24.39,53.87,82.47,NaN,NaN,99.93,7.01,39.68,30.25,10.98,NaN,355.25,62.28,202.5,20.48,16.05,57.56,13.99,NaN,9.04,19.33,13.14,NaN,NaN,NaN,38.23,NaN,NaN,NaN,21.51,15.75,NaN,24.65,6.24,NaN,NaN,3.31,NaN,NaN,28.89
2002-05-02,10.85,NaN,78.1,21.88,7.92,NaN,NaN,NaN,15.7,24.71,54.08,84.44,NaN,NaN,99.93,6.6,42.37,31.11,10.92,NaN,354.05,63.07,203.2,20.36,16,58.56,13.93,NaN,8.8,18.96,13.24,NaN,NaN,NaN,39.14,NaN,NaN,NaN,21.4,15.84,NaN,24.93,6.43,NaN,NaN,3.26,NaN,NaN,28.7
2002-05-03,10.64,NaN,80.45,21.46,8.12,NaN,NaN,NaN,15.36,23.94,54.19,86.54,NaN,NaN,99.91,6.7,42.2,30.18,10.83,NaN,354.15,62.64,203.35,20.88,17.15,58.65,13.96,NaN,8.6,19.11,13.24,NaN,NaN,NaN,38.51,NaN,NaN,NaN,21.58,16,NaN,25.08,6.41,NaN,NaN,3.21,NaN,NaN,29.04
2002-05-06,10.39,NaN,80.55,21.26,8.33,NaN,NaN,NaN,15.32,24.26,54,85.5,NaN,NaN,99.8,6.74,42.86,30.1,10.89,NaN,353,63.02,203.8,21.01,17.25,58.26,14,NaN,8.32,19.18,13.72,NaN,NaN,NaN,38.73,NaN,NaN,NaN,21.68,15.8,NaN,25.65,6.64,NaN,NaN,3.16,NaN,NaN,29.2
2002-05-07,10.12,NaN,78.78,21.11,8.05,NaN,NaN,NaN,15.34,24.47,53.88,85.76,NaN,NaN,100,7.33,43.35,30.81,11.02,NaN,353.6,63.18,209.2,22.57,17.65,58.15,14.2,NaN,8.35,19.57,13.79,NaN,NaN,NaN,38.42,NaN,NaN,NaN,21.81,15.74,NaN,26.71,6.65,NaN,NaN,3.15,NaN,NaN,29.22
2002-05-08,10.21,NaN,78,21.03,8.07,NaN,NaN,NaN,15.43,24.27,53.88,84.58,NaN,NaN,99.88,8.07,43.69,30.88,11.06,NaN,352.6,63.06,210.25,23.67,17.55,59.48,14.3,NaN,8.32,19.94,13.68,NaN,NaN,NaN,38.45,NaN,NaN,NaN,21.9,15.75,NaN,26.58,6.78,NaN,NaN,3.18,NaN,NaN,30.05
2002-05-09,10.28,NaN,80.1,21.52,8.02,NaN,NaN,NaN,16.13,25.71,53.89,84.06,NaN,NaN,99.89,8.07,45.68,31.2,11.1,NaN,354.05,62.54,213.05,24.37,17.2,60.04,14.34,NaN,8.42,20.26,13.49,NaN,NaN,NaN,38.79,NaN,NaN,NaN,21.86,15.71,NaN,26.65,6.72,NaN,NaN,3.09,NaN,NaN,30.62
2002-05-10,10.18,NaN,81.2,21.31,8.02,NaN,NaN,NaN,16.4,24.99,53.7,82.91,NaN,NaN,100,6.7,45.44,30.96,11.09,NaN,351,63.04,210.05,24.89,16.65,59.58,14.27,NaN,8.14,20.24,13.42,NaN,NaN,NaN,40.09,NaN,NaN,NaN,21.7,15.74,NaN,26.75,6.57,NaN,NaN,2.96,NaN,NaN,30.06
2002-05-13,10.1,NaN,85.28,21.22,8.2,NaN,NaN,NaN,16.24,24.98,54.08,84.66,NaN,NaN,99.94,6.88,47.47,30.87,10.97,NaN,350.6,63.78,210.25,25.33,16.6,59.85,14.15,NaN,7.92,20.97,13.56,NaN,NaN,NaN,39.77,NaN,NaN,NaN,21.76,15.6,NaN,27.25,6.55,NaN,NaN,2.86,NaN,NaN,30.1
2002-05-14,10.13,NaN,83.28,21.32,8.11,NaN,NaN,NaN,16.02,25.12,54.09,85.41,NaN,NaN,99.94,7.22,46.67,31.14,11.02,NaN,339.65,63.78,206.45,26.18,16.5,60.02,14.09,NaN,7.55,20.79,13.43,NaN,NaN,NaN,39.64,NaN,NaN,NaN,21.52,15.55,NaN,28.03,6.63,NaN,NaN,2.99,NaN,NaN,30.07
2002-05-15,10.07,NaN,78.88,21.17,7.86,NaN,NaN,NaN,15.75,23.95,53.53,85.64,NaN,NaN,99.64,7.08,46.14,30.23,11.09,NaN,331.2,63.88,206.4,26.17,16.2,60.51,14.06,NaN,7.79,20.49,13.14,NaN,NaN,NaN,41.32,NaN,NaN,NaN,21.27,15.55,NaN,26.97,6.55,NaN,NaN,2.96,NaN,NaN,30
2002-05-16,10.03,NaN,75.63,20.99,7.81,NaN,NaN,NaN,15.57,24.6,53.48,84.82,NaN,NaN,98.76,6.82,45.24,29.48,10.83,NaN,341.05,63.93,203,25.61,15.75,59.52,14.05,NaN,7.62,20.18,12.91,NaN,NaN,NaN,43.57,NaN,NaN,NaN,20.88,15.24,NaN,26.43,6.59,NaN,NaN,2.89,NaN,NaN,29.13
2002-05-17,10.03,NaN,71.63,21.01,7.72,NaN,NaN,NaN,15.63,23.78,53.09,84.78,NaN,NaN,99.52,6.81,45.11,29.05,10.95,NaN,330.55,63.65,202.65,25.55,15.55,59.1,14.05,NaN,7.22,19.78,12.56,NaN,NaN,NaN,42.41,NaN,NaN,NaN,20.77,15.74,NaN,25.92,6.59,NaN,NaN,2.7,NaN,NaN,29.8
2002-05-20,10.02,NaN,70.78,20.46,7.2,NaN,NaN,NaN,15.16,23.61,52.52,84.16,NaN,NaN,99.42,6.39,43.87,28.94,10.85,NaN,318.25,63.59,199.2,25.3,13.7,59.03,14.05,NaN,6.4,19.61,11.38,NaN,NaN,NaN,39.71,NaN,NaN,NaN,20.74,15.06,NaN,25.31,6.52,NaN,NaN,2.59,NaN,NaN,29.04
2002-05-21,9.29,NaN,71.88,20.53,6.63,NaN,NaN,NaN,14.89,22.76,54.47,82.91,NaN,NaN,92.87,5.97,43.17,27.93,11.18,NaN,305.35,61.75,197.9,25.28,12.95,56.46,13.58,NaN,6.33,19.17,11.44,NaN,NaN,NaN,38.74,NaN,NaN,NaN,20.72,15.74,NaN,24.8,6.27,NaN,NaN,2.48,NaN,NaN,28.99
2002-05-22,9.33,NaN,70.85,20.68,6.76,NaN,NaN,NaN,15.18,22.63,52.9,82.02,NaN,NaN,95.69,6.07,43.63,26.68,10.92,NaN,319.1,61.46,196.25,24.16,13.4,57.05,13.73,NaN,6.47,19.11,10.74,NaN,NaN,NaN,39.08,NaN,NaN,NaN,20.74,15.39,NaN,23.6,6.09,NaN,NaN,2.69,NaN,NaN,28.98
2002-05-23,9.18,NaN,70.85,20.62,7.01,NaN,NaN,NaN,14.87,22.78,53.33,81.69,NaN,NaN,94.04,5.96,42.1,27.38,10.71,NaN,313.6,60.99,189.7,23.63,14,56.89,12.9,NaN,6.39,18.83,10.46,NaN,NaN,NaN,38.19,NaN,NaN,NaN,20.59,15.09,NaN,23.7,5.87,NaN,NaN,2.59,NaN,NaN,28.78
2002-05-24,9.81,NaN,75.5,20.46,7.43,NaN,NaN,NaN,15.07,23.54,53.53,83.19,NaN,NaN,97.33,6.03,42.43,28.97,10.9,NaN,329.95,59.84,199.5,24.21,14.8,59.06,13.6,NaN,7.09,19.42,11.28,NaN,NaN,NaN,37.37,NaN,NaN,NaN,21.01,15.27,NaN,24.23,6.28,NaN,NaN,2.84,NaN,NaN,29.28
2002-05-27,9.23,NaN,75.3,20.08,7.41,NaN,NaN,NaN,14.96,22.24,53.63,83.24,NaN,NaN,97.47,6,42.22,28.53,10.99,NaN,328.1,60.4,201.85,23.79,14.95,57.6,13.59,NaN,6.94,19.47,11.33,NaN,NaN,NaN,34.48,NaN,NaN,NaN,20.77,15.13,NaN,24.06,6.3,NaN,NaN,2.81,NaN,NaN,29.25
2002-05-28,9.19,NaN,75.05,20.05,7.16,NaN,NaN,NaN,14.8,20.92,52.97,82.1,NaN,NaN,92.33,5.83,41.86,26.77,11.11,NaN,320.85,59.78,199.55,23.5,14.15,54.91,13.15,NaN,6.81,19.22,10.99,NaN,NaN,NaN,34.16,NaN,NaN,NaN,20.76,14.99,NaN,22.81,5.95,NaN,NaN,2.72,NaN,NaN,28.71
2002-05-29,9.24,NaN,75.38,20.01,7.18,NaN,NaN,NaN,14.6,21.66,52.96,81.85,NaN,NaN,93.33,6.02,42,27.66,11.07,NaN,320.35,59.38,193,23.43,14.5,55.39,13.19,NaN,6.8,19.49,11.31,NaN,NaN,NaN,35.56,NaN,NaN,NaN,20.87,15.06,NaN,23.65,5.97,NaN,NaN,2.91,NaN,NaN,28.86
2002-05-30,9.12,NaN,73.45,19.37,7.23,NaN,NaN,NaN,14.42,20.9,53,80.68,NaN,NaN,93.81,5.79,41.19,27.99,11.13,NaN,320.6,59.4,187.95,23.73,14.35,55.4,13.5,NaN,6.72,19.74,11.3,NaN,NaN,NaN,35.34,NaN,NaN,NaN,20.7,14.85,NaN,23.05,6,NaN,NaN,2.88,NaN,NaN,28.67
2002-05-31,9.06,NaN,73.22,19.64,7.11,NaN,NaN,NaN,14.51,21.39,52.41,79.41,NaN,NaN,95.05,5.76,40.83,27.71,11.47,NaN,324.95,59.23,185.3,25.14,14.25,52.95,13.53,NaN,6.83,19.28,11.1,NaN,NaN,NaN,35.49,NaN,NaN,NaN,20.73,13.98,NaN,23.12,6.14,NaN,NaN,2.88,NaN,NaN,28.52
2002-06-03,9.19,NaN,74.15,19.97,7.36,NaN,NaN,NaN,14.51,21.5,52.98,81.44,NaN,NaN,95.11,6.63,41.26,28.57,11.42,NaN,331,59.79,189.15,25.02,14.7,52.03,13.77,NaN,6.71,19.32,11.63,NaN,NaN,NaN,36.33,NaN,NaN,NaN,20.93,13.94,NaN,23.91,6.66,NaN,NaN,2.85,NaN,NaN,28.62
2002-06-04,9.19,NaN,73.78,20.14,7.41,NaN,NaN,NaN,14.82,20.69,52.91,81.11,NaN,NaN,96.41,6.57,41.83,27.91,11.24,NaN,328.05,59.64,197.75,24.45,15.4,52.06,13.75,NaN,6.63,19.23,11.52,NaN,NaN,NaN,35.65,NaN,NaN,NaN,20.86,13.84,NaN,23.95,6.75,NaN,NaN,2.91,NaN,NaN,28.48
2002-06-05,9.49,NaN,74.8,20.67,7.59,NaN,NaN,NaN,14.71,20.53,53.99,81.73,NaN,NaN,97.4,6.9,42.45,28.58,11.17,NaN,326.65,59.9,200.2,25.89,15.9,53.79,14.35,NaN,6.83,19.28,11.79,NaN,NaN,NaN,36.99,NaN,NaN,NaN,21.41,14.07,NaN,25.74,6.9,NaN,NaN,3.5,NaN,NaN,28.71
2002-06-06,9.35,NaN,73.53,20.91,7.58,NaN,NaN,NaN,16.06,20.7,54.26,80.15,NaN,NaN,96.5,7.03,41.72,28.38,11.11,NaN,321.45,58.58,202.45,27.55,15.7,53.41,13.88,NaN,6.97,19.39,11.79,NaN,NaN,NaN,36.37,NaN,NaN,NaN,22.05,13.83,NaN,26.91,6.75,NaN,NaN,3.78,NaN,NaN,28.48
2002-06-07,9.1,NaN,67.9,20.87,7.51,NaN,NaN,NaN,15.3,20.94,53.3,80.02,NaN,NaN,95.53,6.66,41.82,27.62,10.86,NaN,317.15,58.09,199.6,27.47,15.2,50.73,13.83,NaN,6.65,19.22,11.97,NaN,NaN,NaN,35.59,NaN,NaN,NaN,21.57,13.55,NaN,26.16,6.72,NaN,NaN,3.52,NaN,NaN,27.86
2002-06-10,9.19,NaN,68.7,20.61,7.52,NaN,NaN,NaN,15.21,21.45,53.46,79.98,NaN,NaN,97.04,6.79,42.18,28.23,11,NaN,330.8,58.18,197.35,27.96,16.9,52.74,13.77,NaN,7.19,19.22,12.44,NaN,NaN,NaN,36.31,NaN,NaN,NaN,22.15,13.75,NaN,26.87,7.13,NaN,NaN,3.72,NaN,NaN,29.12
2002-06-11,9.56,NaN,70.45,20.95,7.65,NaN,NaN,NaN,15.52,22.21,52.98,80.24,NaN,NaN,98.06,7.07,43.58,28.78,11.03,NaN,340.85,59.08,202.8,29.41,17.15,55.17,13.67,NaN,7.28,19.59,12.95,NaN,NaN,NaN,38.16,NaN,NaN,NaN,22.63,13.92,NaN,29.73,7.22,NaN,NaN,3.87,NaN,NaN,29.71
2002-06-12,9.39,NaN,70.5,20.9,8,NaN,NaN,NaN,15.14,23.74,52.86,79.91,NaN,NaN,97.03,7.24,44.49,27.62,11,NaN,330.35,59.44,203.45,28.95,17.25,54.35,13.57,NaN,7.59,20.22,12.94,NaN,NaN,NaN,38.49,NaN,NaN,NaN,23.26,14.16,NaN,29.32,7.32,NaN,NaN,4.03,NaN,NaN,29.36
2002-06-13,9.54,NaN,70.05,20.89,8.29,NaN,NaN,NaN,14.78,23.37,52.84,79.57,NaN,NaN,97.7,7.19,44.13,27.31,11,NaN,335.45,59.43,195.8,27.53,16.85,54.06,13.53,NaN,7.31,20.31,13.31,NaN,NaN,NaN,38.26,NaN,NaN,NaN,22.95,14.26,NaN,30,7.23,NaN,NaN,3.85,NaN,NaN,29.4
2002-06-14,9.41,NaN,70.53,21.16,8.19,NaN,NaN,NaN,15.07,24.24,52.91,79.25,NaN,NaN,99.82,7.42,44.42,27.11,10.99,NaN,336.4,60.51,195.85,26.24,16.85,52.97,13.63,NaN,7.55,20.07,13.68,NaN,NaN,NaN,37.79,NaN,NaN,NaN,23.07,14.17,NaN,29.38,7.4,NaN,NaN,3.79,NaN,NaN,29.72
2002-06-17,9.75,NaN,66.2,21.22,8.38,NaN,NaN,NaN,16.08,23.82,52.7,79.64,NaN,NaN,99.91,7.65,43.91,27.21,10.95,NaN,329.8,60.87,194.8,26.82,17.3,52.82,13.87,NaN,7.43,19.89,13.77,NaN,NaN,NaN,37.87,NaN,NaN,NaN,23.31,14.21,NaN,29.17,7.52,NaN,NaN,3.8,NaN,NaN,29.55
2002-06-18,9.66,NaN,65.1,21.26,8.29,NaN,NaN,NaN,15.77,23.54,52.81,76.27,NaN,NaN,99.38,7.59,44.01,26.69,10.93,NaN,326.15,60.91,192.65,26.83,17.3,51.35,13.85,NaN,7.27,19.88,13.48,NaN,NaN,NaN,37.46,NaN,NaN,NaN,23.26,14.02,NaN,28.91,7.41,NaN,NaN,3.77,NaN,NaN,28.43
2002-06-19,9.38,NaN,65.7,21.21,8.13,NaN,NaN,NaN,15.39,23.37,52.42,76.09,NaN,NaN,98.52,7.15,43.8,25.62,10.94,NaN,320.55,61.04,189.8,26.05,17.2,49.24,13.64,NaN,7.07,19.52,13.04,NaN,NaN,NaN,36.87,NaN,NaN,NaN,22.55,14.04,NaN,28.12,7.22,NaN,NaN,3.62,NaN,NaN,28.5
2002-06-20,9.39,NaN,66.47,21.6,7.98,NaN,NaN,NaN,15.45,22.4,52.5,74.2,NaN,NaN,97.15,7.1,43.65,26.15,10.92,NaN,311.6,61.38,193.4,26.47,17.2,50.94,13.45,NaN,7.1,19.79,13.14,NaN,NaN,NaN,36.82,NaN,NaN,NaN,22.91,13.76,NaN,28.69,7.18,NaN,NaN,3.76,NaN,NaN,28.56
2002-06-21,9.31,NaN,65.28,21.63,8.03,NaN,NaN,NaN,15.27,21.98,51.23,74.44,NaN,NaN,96.31,6.98,43.61,25.56,10.98,NaN,307.3,61.33,192.65,25.39,17.45,49.06,13.79,NaN,7.08,19.66,13.49,NaN,NaN,NaN,36.49,NaN,NaN,NaN,22.49,13.77,NaN,28.57,7.27,NaN,NaN,4,NaN,NaN,28.57
2002-06-24,9.36,NaN,65.13,21.62,8.12,NaN,NaN,NaN,15.21,21.87,51.61,74.57,NaN,NaN,95.12,7.39,43.66,25.76,10.73,NaN,312.15,61.4,189.1,25.64,19.05,49.81,14.08,NaN,7.52,19.83,14.48,NaN,NaN,NaN,36.22,NaN,NaN,NaN,22.35,13.87,NaN,28.34,7.43,NaN,NaN,4.16,NaN,NaN,28.6
2002-06-25,9.36,NaN,64.95,21.64,8.07,NaN,NaN,NaN,15.21,21.76,51.79,74.2,NaN,NaN,93.88,7.13,43.29,25.88,10.67,NaN,316.05,61.33,190.8,25.37,18.45,49.93,13.94,NaN,8.26,19.54,14.39,NaN,NaN,NaN,36.04,NaN,NaN,NaN,22.21,13.86,NaN,28.65,7.57,NaN,NaN,3.95,NaN,NaN,28.41
2002-06-26,9.21,NaN,64.03,21.39,7.73,NaN,NaN,NaN,15,21.93,51.25,74.13,NaN,NaN,94.06,6.96,43.38,25.6,10.72,NaN,309.6,61.04,192.25,25.05,17.55,47.96,13.98,NaN,8.31,19.46,13.44,NaN,NaN,NaN,35.71,NaN,NaN,NaN,22.03,13.85,NaN,27.85,7.39,NaN,NaN,3.77,NaN,NaN,27.84
2002-06-27,9.23,NaN,62.43,21.31,7.75,NaN,NaN,NaN,15.05,22.1,51.07,74.64,NaN,NaN,92.55,7.03,43.11,27.96,10.33,NaN,309.15,60.71,189.9,24.35,17.65,49.55,14.23,NaN,8.19,19.72,13.8,NaN,NaN,NaN,36.09,NaN,NaN,NaN,22.26,13.95,NaN,28.67,7.73,NaN,NaN,3.73,NaN,NaN,27.41
2002-06-28,9.16,NaN,64.47,21.77,7.77,NaN,NaN,NaN,15.32,22.28,51.57,75.21,NaN,NaN,94.55,7.07,43.9,27.93,10.08,NaN,309.3,60.73,193.05,25.04,18,51.26,14.24,NaN,8.15,19.93,14.18,NaN,NaN,NaN,36.31,NaN,NaN,NaN,22.7,14.01,NaN,29.67,7.89,NaN,NaN,3.8,NaN,NaN,27.76
2002-07-01,8.89,NaN,64.97,22.29,7.68,NaN,0.56,NaN,15.68,23.08,51.51,75.68,NaN,NaN,94.89,7.01,45.54,29.41,10.59,NaN,312.35,60.39,194.4,25.13,18.6,51.85,14.85,NaN,8.1,20.22,14.55,NaN,NaN,NaN,36.69,NaN,27.35,NaN,22.84,13.91,20.83,30.03,8.09,NaN,NaN,3.88,NaN,0.97,27.87
2002-07-02,8.96,NaN,66.2,22.52,7.65,NaN,0.56,NaN,15.99,23.11,51.82,75.61,NaN,NaN,94.9,7.58,46.47,28.58,10.48,NaN,315.4,60.97,192.1,26.75,18.65,51,15.25,NaN,7.92,20.27,14.59,NaN,NaN,NaN,36.39,NaN,26.89,NaN,22.81,13.88,20.64,30.28,7.98,NaN,NaN,3.91,NaN,0.97,27.69
2002-07-03,8.96,NaN,64.95,22.73,7.77,NaN,0.56,NaN,15.84,23.02,51.86,76.07,NaN,NaN,94.96,7.8,46.53,29.71,10.49,NaN,314.35,60.91,194.05,28.09,17.95,52.81,14.87,NaN,7.8,20.04,14.19,NaN,NaN,NaN,36.57,NaN,27,NaN,22.59,13.77,20.19,30.39,7.91,NaN,NaN,3.87,NaN,0.95,27.21
2002-07-04,9.01,NaN,65.08,22.97,7.75,NaN,0.57,NaN,16.22,23.2,51.54,76.34,NaN,NaN,98.15,8.7,46.48,29.94,10.87,NaN,318.15,60.27,192.55,27.39,18,52.47,15.57,NaN,8.05,19.96,14.36,NaN,NaN,NaN,37.48,NaN,26.88,NaN,22.67,13.74,20.76,30.9,8.11,NaN,NaN,3.84,NaN,1.05,26.32
2002-07-05,8.99,NaN,65.43,24.06,7.76,NaN,0.58,NaN,15.41,23.72,51.37,76.32,NaN,NaN,99.04,9.42,45.93,30.68,10.67,NaN,324.05,60.22,192.85,27.67,18.1,53.29,15.97,NaN,8.34,20.01,14.62,NaN,NaN,NaN,36.84,NaN,26.51,NaN,22.76,13.8,20.68,30.94,8.09,NaN,NaN,3.86,NaN,1.15,26.23
2002-07-08,9.39,NaN,68.05,24.5,7.9,NaN,0.58,NaN,15.32,23.69,51.5,76.66,NaN,NaN,100.27,8.66,46.75,31.17,10.49,NaN,338.85,60.58,194.25,27.25,18.55,53.55,15.58,NaN,8.35,20.39,14.83,NaN,NaN,NaN,36.63,NaN,27.37,NaN,22.82,13.88,20.52,31.41,8.04,NaN,NaN,3.78,NaN,1.27,26.32
2002-07-09,9.14,NaN,66.9,24.31,8.24,NaN,0.58,NaN,15.12,23.71,52.12,75.95,NaN,NaN,98.05,8.48,47.11,30.75,10.49,NaN,336.65,59.75,194.75,27.09,18.55,52.99,15.72,NaN,8.62,20.31,14.58,NaN,NaN,NaN,36.78,NaN,27.88,NaN,22.72,13.82,20.04,30.67,8,NaN,NaN,3.94,NaN,1.21,26.18
2002-07-10,9.13,NaN,65.15,24.46,8.49,NaN,0.54,NaN,15.07,23.7,52.37,75.54,NaN,NaN,97.81,8.49,47.83,28.69,10.52,NaN,329.5,59.92,192.6,26.99,18.25,52.09,15.45,NaN,8.51,20.25,14.34,NaN,NaN,NaN,36.69,NaN,27.92,NaN,22.97,13.69,19.52,30.25,7.95,NaN,NaN,4.31,NaN,1.15,25.57
2002-07-11,8.98,NaN,64.53,24.06,8,NaN,0.53,NaN,14.69,23.38,52.59,74.9,NaN,NaN,97.55,8.28,47.19,28.06,10.51,NaN,323.4,59.03,193.85,26.79,18,51.59,15.57,NaN,8.61,20.08,14.16,NaN,NaN,NaN,36.77,NaN,26.74,NaN,22.17,13.76,19.27,30.14,7.94,NaN,NaN,4.14,NaN,1.07,24.48
2002-07-12,9.05,NaN,64.03,23.81,8.09,NaN,0.55,NaN,14.46,24.05,52.58,75.9,NaN,NaN,98.36,8.16,47.43,29.85,10.5,NaN,327.95,57.89,194.5,26.79,17.65,51.88,15.47,NaN,8.35,20.18,13.86,NaN,NaN,NaN,38.18,NaN,26.71,NaN,22.12,13.76,19.02,29.72,8.04,NaN,NaN,4.03,NaN,1.18,24.44
2002-07-15,8.87,NaN,62.25,23.23,8.06,NaN,0.55,NaN,14.33,24.58,52.49,75.44,NaN,NaN,97.24,8.21,47.17,30.27,10.5,NaN,320.65,58.22,192.05,26.37,17.15,50.74,15.57,NaN,8.11,20.11,13.53,NaN,NaN,NaN,41.18,NaN,26.76,NaN,21.93,13.76,18.32,28.76,7.69,NaN,NaN,3.85,NaN,1.08,23.99
2002-07-16,8.95,NaN,62.38,23.18,8.02,NaN,0.55,NaN,14.3,24.35,52,75.37,NaN,NaN,97.51,8.07,45.98,29.18,10.54,NaN,315,58.51,187.95,26.15,17.3,49.51,15.56,NaN,8.12,20.03,13.08,NaN,NaN,NaN,39.67,NaN,25.96,NaN,21.59,13.76,18.02,28.85,7.61,NaN,NaN,3.91,NaN,1.03,23.63
2002-07-17,8.88,NaN,60.88,22.44,7.86,NaN,0.52,NaN,14.08,24.09,52.46,75.1,NaN,NaN,97.64,7.95,46.15,28.5,10.5,NaN,307.75,58.12,185.7,26.33,17.05,49.76,15.5,NaN,8.32,19.88,12.57,NaN,NaN,NaN,38.37,NaN,25.56,NaN,21.77,13.74,17.82,28.73,7.74,NaN,NaN,3.65,NaN,1,24.19
2002-07-18,8.98,NaN,64.18,22.51,7.89,NaN,0.52,NaN,14.24,25.78,51.96,75.44,NaN,NaN,98.95,8.04,46.08,28.81,10.54,NaN,312.25,58.28,186.75,26.35,16.85,50.12,15.33,NaN,8.82,20.01,13.02,NaN,NaN,NaN,39.09,NaN,26.11,NaN,22.04,13.76,18.2,29.07,7.67,NaN,NaN,3.78,NaN,1.1,24.47
2002-07-19,8.95,NaN,65.35,22.03,7.91,NaN,0.53,NaN,14.24,25.01,51.87,75.02,NaN,NaN,101.17,8.1,45.76,28.32,10.71,NaN,307.25,57.81,187.15,26.46,17,49.47,14.98,NaN,8.86,20.12,13,NaN,NaN,NaN,38.36,NaN,26.15,NaN,21.67,13.75,18.34,29.14,7.64,NaN,NaN,3.79,NaN,1.09,23.65
2002-07-22,8.74,NaN,63.8,22.23,7.66,NaN,0.51,NaN,14.17,24.53,52.13,74.48,NaN,NaN,87.78,7.67,44.33,26.8,10.74,NaN,301.9,57.9,185.05,26.27,16.3,48.27,14.53,NaN,8,18.74,12.41,NaN,NaN,NaN,37.59,NaN,25.85,NaN,21.6,13.83,17.81,28.03,7.51,NaN,NaN,3.56,NaN,0.98,22.7
2002-07-23,8.74,NaN,64.1,22.26,7.34,NaN,0.52,NaN,14.01,25.63,52.64,73.87,NaN,NaN,89.48,7.69,45.23,26.61,10.74,NaN,306.1,58.36,184.65,26.4,16.15,50.19,14.45,NaN,8.4,18.72,12.5,NaN,NaN,NaN,38.83,NaN,25.85,NaN,21.59,14.09,17.74,28.14,7.31,NaN,NaN,3.63,NaN,1,23.9
2002-07-24,8.51,NaN,62.33,22.37,7.3,NaN,0.52,NaN,13.88,24.77,52.43,74.64,NaN,NaN,86.96,7.52,44.35,25.8,10.55,NaN,299.05,58.29,183.15,25.75,16,48.01,13.79,NaN,8.11,18.58,12.25,NaN,NaN,NaN,38.28,NaN,25.32,NaN,21.42,13.75,17.51,27.2,7.37,NaN,NaN,3.51,NaN,0.96,23.89
2002-07-25,8.59,NaN,63.38,23.06,7.3,NaN,0.5,NaN,14.06,25.35,52.56,74.77,NaN,NaN,85.67,7.54,45.12,24.63,10.64,NaN,287.25,54.58,182.3,25.41,16.35,48.5,13.78,NaN,8.07,18.22,12.1,NaN,NaN,NaN,38.46,NaN,25.35,NaN,21.29,13.87,17.04,27.17,7.39,NaN,NaN,3.55,NaN,0.96,23.71
2002-07-26,8.32,NaN,59.58,22.75,7.07,NaN,0.5,NaN,13.74,25.2,51.74,74.64,NaN,NaN,83.18,7.28,43.78,22.25,10.55,NaN,278.5,53.39,174.8,24.96,15.85,47.13,14.11,NaN,7.98,18.13,11.7,NaN,NaN,NaN,38.81,NaN,24.7,NaN,21.1,13.82,16.63,25.36,6.95,NaN,NaN,3.23,NaN,0.88,21.77
2002-07-29,8.12,NaN,54.95,22.24,6.89,NaN,0.44,NaN,13.74,24.56,50.92,74.56,NaN,NaN,83.98,7.09,43.71,22.4,10.62,NaN,274,53.46,175.3,25.78,15.8,46.94,14.09,NaN,7.97,17.93,11.53,NaN,NaN,NaN,38.62,NaN,24.94,NaN,21.54,13.76,16.46,24.72,6.86,NaN,NaN,3.11,NaN,0.8,21.65
2002-07-30,8.03,NaN,56.03,21.52,6.87,NaN,0.44,NaN,13.72,24.75,51.01,74.96,NaN,NaN,84.34,6.78,43.47,21.93,10.51,NaN,276.5,54.16,173.45,25.08,16,47.47,14.08,NaN,8,17.68,11.3,NaN,NaN,NaN,37.86,NaN,24.85,NaN,21.33,13.74,16.25,23.83,6.66,NaN,NaN,2.87,NaN,0.73,21.15
2002-07-31,7.95,NaN,51,21.92,6.82,NaN,0.43,NaN,14.12,24.3,51.36,74.49,NaN,NaN,84.8,6.59,43.06,23.4,10.64,NaN,267.1,53.36,170.8,25.56,15.9,47.4,13.98,NaN,8.01,17.64,11.52,NaN,NaN,NaN,38.02,NaN,24.6,NaN,21.87,13.68,16.52,24.27,6.99,NaN,NaN,3.37,NaN,0.73,21.3
