Date,ADS,AIR,ALV,BAS,BAYN,BEI,BMW,BNR,CBK,CON,DTG,DBK,DB1,DHL,DTE,EOAN,FME,FRE,HNR1,HEI,HEN,IFX,MBG,MRK,MTX,MUV2,PAH3,RHM,RWE,SAP,SIE,ENR,SHL,VOW3,SY1,ZAL,G1A,G24
2010-05-10,41.77,14.24,82.49,43.5,46.11,42.48,37.6,18.3,36.55,31.89,NaN,40.11,55.7,11.86,8.77,22.15,38.98,16.67,33.79,45.8,31.88,4.94,30.03,30.03,42.2,105.45,31.09,50.3,59.72,35.42,69.27,NaN,NaN,70.65,18.4,NaN,16.05,NaN
2010-05-11,42.86,14.63,82.72,43.8,46.92,42.85,38.21,18.08,35.95,32.16,NaN,40.54,55.33,12.17,8.89,22.21,38.85,16.81,33.89,46.22,32.39,4.95,30.13,30.13,44.33,107.2,30.68,51.2,59.96,35.99,71.32,NaN,NaN,70.85,18.59,NaN,15.92,NaN
2010-05-12,43.93,15.47,85.28,45.03,47.88,43.69,38.91,17.45,36.51,32.5,NaN,40.69,55.85,12.54,9.09,22.81,39.1,17.26,35.56,47.55,33.13,5.15,30.8,30.8,47.32,108.7,32.02,52.67,61.12,36.25,72.26,NaN,NaN,72.3,18.4,NaN,16.72,NaN
2010-05-13,43.96,15.52,86.77,45.63,48.01,44.5,39.4,17.45,37.65,33.45,NaN,40.02,56.86,12.62,9.23,22.93,40.04,17.41,35.3,48.72,33.5,5.2,30.75,30.75,46.72,109.7,32.16,52.44,60.95,35.69,73.64,NaN,NaN,72.55,18.24,NaN,16.85,NaN
2010-05-14,41.8,16.22,83.69,44.41,46.5,43.85,38.75,17.63,36.18,32.1,NaN,38.33,55.37,12.35,8.99,22.33,39.92,17.58,34.46,46.67,32.78,5.05,30.48,30.48,46.08,105.5,30.1,50.57,59.54,35.21,70.13,NaN,NaN,71.6,17.68,NaN,16.27,NaN
2010-05-17,41.7,15.98,83.45,44.7,47.02,43,38.68,17,35.42,31.84,NaN,38.5,54.78,12.17,9.03,22.16,39.66,17.19,34.13,45.13,32.63,5.1,30.37,30.37,45.78,104.5,30.02,50.33,59.08,35.08,69.99,NaN,NaN,69.75,17.36,NaN,16.13,NaN
2010-05-18,42,16.99,84.9,45.54,47.08,43.83,39.49,17.28,35.64,32.3,NaN,39.43,55.58,12.33,9.07,22.59,39.77,17.45,34.6,45.75,33.21,5.08,30.75,30.75,48.49,106.1,30.8,50.5,60.05,35.68,72.06,NaN,NaN,71,17.3,NaN,16.82,NaN
2010-05-19,40.95,16.41,82.8,44.03,46.45,43.4,37.35,16.97,35.36,30.71,NaN,38.4,53.97,11.92,8.95,22.13,39.99,17.39,34.35,44.57,32.76,4.86,30.74,30.74,46.19,103.8,29.83,47.82,59.23,35.06,71.01,NaN,NaN,69.7,16.97,NaN,16.2,NaN
2010-05-20,39.41,16.02,81.15,42.45,45.4,42.45,36.31,16.2,35.04,28.96,NaN,37.35,51.4,11.65,8.88,21.71,39.26,17.08,33.74,42.8,31.95,4.62,30.57,30.57,44.26,102.7,28.28,45.1,58.1,34.82,67.89,NaN,NaN,66.5,16.47,NaN,15.63,NaN
2010-05-21,40.15,15.86,81.2,41.99,44.9,41.71,36.01,16.2,35.5,29.88,NaN,37.87,52,11.89,8.85,21.54,38.28,16.5,33.9,42.5,31.35,4.78,29.65,29.65,44.31,102.3,27.61,45.97,57.67,34.25,67.47,NaN,NaN,66.3,16.9,NaN,15.59,NaN
2010-05-24,39.94,15.72,80.57,41.98,44.66,42.1,36.2,16.58,34.59,29.11,NaN,37.39,51.77,11.8,8.79,21.25,38.77,16.62,33.6,42.83,31.81,4.66,29.61,29.61,43.79,101.7,27.85,44.66,57.18,34.37,67.01,NaN,NaN,68.15,16.9,NaN,15.66,NaN
2010-05-25,38.55,15.3,78.9,40.64,43.2,41.9,35.38,16.43,33.23,27.67,NaN,36.59,51.5,11.36,8.77,20.7,39,16.57,32.1,39.79,30.6,4.19,28.86,28.86,41.8,99.69,26.24,42.3,56.23,33.93,65.41,NaN,NaN,66.15,16.05,NaN,14.65,NaN
2010-05-26,39.67,15.78,78.7,41.8,44.02,42.65,35.9,16.58,33.93,28.01,NaN,37.42,52.4,11.71,8.93,20.88,39.34,16.62,33.26,41.83,31.38,4.43,29.04,29.04,43.09,100.7,27.26,44.73,56.91,34.45,67.58,NaN,NaN,69.7,16.15,NaN,15.31,NaN
2010-05-27,40.28,16.04,81.6,43.37,45.22,43.61,37.21,16.91,34.53,28.74,NaN,39.34,52.7,11.97,9.08,21.52,40.17,16.87,34.7,43.55,32.13,4.63,29.23,29.23,44.24,104.2,28.56,45.92,58.34,34.45,69.51,NaN,NaN,70.4,16.58,NaN,16.05,NaN
2010-05-28,40.45,16.02,81.2,42.72,44.76,43.97,37.38,16.85,34.22,28.88,NaN,38.05,50.22,12.08,9.13,21.68,40.6,17.1,34.9,42.83,32.4,4.54,29.6,29.6,43.72,103.2,28.45,46.38,58.6,34.69,68.97,NaN,NaN,69.9,16.8,NaN,16.13,NaN
2010-05-31,40.94,16.22,81.5,43.12,44.97,44.32,37.97,17.73,34.24,29.15,NaN,38.29,49.92,12.13,9.1,21.65,41.15,17.16,34.65,44.37,32.63,4.67,29.4,29.4,44.54,103.65,28.49,46,58.26,35.21,70.1,NaN,NaN,71.68,16.51,NaN,16.41,NaN
2010-06-01,40.82,16.1,81.55,43.14,45.26,44.62,37.92,17.33,33.91,28.66,NaN,37.87,49.89,12.05,9.19,21.78,41.46,16.87,35.38,43.47,32.7,4.5,29.4,29.4,44.08,103.2,28.51,44.79,58.41,35.72,69.97,NaN,NaN,72.2,16.39,NaN,16.23,NaN
2010-06-02,41.09,16.1,81.17,42.93,45.76,44.88,38.37,17.16,33.73,28.81,NaN,37.69,50.2,12.01,9.25,21.64,41.65,17.09,34.8,43.85,33.29,4.5,29.94,29.94,44.69,103.65,28.18,44.69,58.4,36.03,69.99,NaN,NaN,72.03,16.88,NaN,16.39,NaN
2010-06-03,41.97,16.32,81.3,43.48,46.21,44.99,39.13,16.9,33.62,29.54,NaN,38.12,50.3,12.15,9.3,21.89,42.87,17.64,35.46,44.55,33.62,4.65,30.25,30.25,45.96,103.1,28.92,45.79,58.84,36.54,70.72,NaN,NaN,72.24,16.76,NaN,16.55,NaN
2010-06-04,41.26,16.07,79.33,42.7,45.76,44.61,38.11,17.06,32.76,28.62,NaN,36.87,49.79,11.93,9.22,21.43,42.95,18.14,34.85,43.8,33.11,4.56,30.02,30.02,45.28,101.75,27.97,44.08,58.17,36.24,68.89,NaN,NaN,70.1,16.74,NaN,16.11,NaN
2010-06-07,41.63,16.12,79.4,42.97,45.96,44.88,38.34,16.87,32.23,28.77,NaN,36.66,49.39,11.77,9.17,21.32,43.04,17.83,34.6,43.35,32.74,4.54,29.75,29.75,46.36,100.9,27.02,43.85,57.84,36.1,68.51,NaN,NaN,70.1,16.43,NaN,15.98,NaN
2010-06-08,41.75,16.2,78.39,43.15,45.75,44.5,37.65,17.07,32.26,27.85,NaN,36.12,49.55,11.68,9.04,20.56,42.93,17.68,33.95,41.7,32.83,4.44,29.62,29.62,46.47,99.7,25.73,42.77,56.13,35.95,68.28,NaN,NaN,69.13,16.52,NaN,15.76,NaN
2010-06-09,42.56,17.32,80.52,44.05,46.48,45.4,38.77,17.02,32.29,28.52,NaN,36.91,50.21,11.89,9.23,20.55,44.05,17.78,34.47,42.98,33.92,4.51,29.81,29.81,48.87,101.45,26.83,43.87,56.29,36.16,70.47,NaN,NaN,70.26,17.57,NaN,16.25,NaN
2010-06-10,43.74,18.02,80.93,44.68,46.68,45.42,40.51,17.47,33.09,30.41,NaN,37.29,50.91,11.98,9.35,20.51,44.51,18.04,34.99,45.03,34.32,4.7,30.39,30.39,49.74,101.6,27.11,45.53,56.38,36.1,71.74,NaN,NaN,72.05,17.92,NaN,16.67,NaN
2010-06-11,42.96,17.68,81.5,44.82,46.98,45.58,40.04,17.73,34.06,32.24,NaN,37.95,51.92,12.15,9.39,20.52,44.18,18.22,35.29,45.05,34.21,4.82,29.8,29.8,49.07,102.85,28.18,44.19,55.99,36.32,70.51,NaN,NaN,72,17.75,NaN,16.88,NaN
2010-06-14,43.16,18.31,82.6,45.62,47.2,45.91,39.7,18.45,34.46,32.39,NaN,37.94,52.45,12.29,9.46,20.86,43.64,18.2,35.53,45.27,34.57,4.91,29.92,29.92,49.97,103.3,28.08,45.72,56.69,36.58,72.98,NaN,NaN,72.16,18.41,NaN,17.4,NaN
2010-06-15,43.18,18.38,84.6,46.04,47.54,45.85,39.9,18.11,35.13,32.69,NaN,39.2,52.55,12.57,9.6,21.14,44.23,18.45,35.92,45.43,34.37,5.13,30.95,30.95,49.86,104.8,27.26,46.12,57.21,36.8,74.1,NaN,NaN,72.22,18.6,NaN,17.73,NaN
2010-06-16,42.62,18.01,85,46.47,48,45.97,39.01,18.44,35.37,32.46,NaN,39.55,52.83,12.57,9.61,21.36,44.32,18.48,36.38,45.1,34.28,5.08,31.06,31.06,49.37,105.7,26.62,46.16,57.25,36.91,74.33,NaN,NaN,72.4,18.08,NaN,17.68,NaN
2010-06-17,42.72,17.99,84.6,46.67,47.86,46.35,39.73,18.13,35.29,33.04,NaN,39.55,53.52,12.51,9.7,21.23,44.57,18.45,36.32,45.49,35.09,5.22,30.9,30.9,49.4,105.75,28.13,46.86,56.7,37.3,73.56,NaN,NaN,75,18.41,NaN,17.55,NaN
2010-06-18,42.4,17.98,84.2,46.24,47.61,46.02,40.64,18.9,35.93,33.84,NaN,39.57,53.3,12.52,9.64,21.09,44.06,18.65,36.5,44.92,35.16,5.23,31.03,31.03,49.23,104.8,28.36,46.88,56.89,37.45,73.18,NaN,NaN,75.4,18.29,NaN,17.5,NaN
2010-06-21,42.38,17.93,85.03,47,47.71,46.02,41.79,18.74,36.25,34.1,NaN,39.52,53.58,12.72,9.63,21.31,43.95,18.61,36.44,46.21,35.5,5.31,30.77,30.77,49.16,106.1,29.68,47.69,57.64,37.5,74.71,NaN,NaN,77.4,18.67,NaN,17.81,NaN
2010-06-22,42.79,17.96,84.88,46.67,47.88,46.36,41.45,18.4,36.15,34.74,NaN,39.14,53.67,12.58,9.68,21.13,44.22,18.52,36.58,45.37,35.46,5.25,30.85,30.85,49.07,105.8,29.89,47.38,57.02,37.58,74.19,NaN,NaN,76.69,18.37,NaN,17.56,NaN
2010-06-23,42.71,17.96,83.65,46.94,47.19,45.92,41.59,18.32,35.6,34.55,NaN,38.56,52.95,12.56,9.66,20.82,43.58,18.61,36.07,43.1,35.24,5.25,30.97,30.97,48.14,104.9,29.26,47.26,56.24,37.48,73.61,NaN,NaN,76.8,18.01,NaN,17.38,NaN
2010-06-24,41.18,17.57,82.71,46.28,46.99,45,41.4,18.24,34.64,33.9,NaN,37.94,51.83,12.57,9.61,20.46,44.08,18.39,35.78,42.08,34,5.05,30.91,30.91,46.93,104.3,28.31,45.38,55.4,37.15,71.92,NaN,NaN,77.28,17.8,NaN,17,NaN
2010-06-25,41.36,17.47,82.7,46.12,46.32,45.61,40.59,17.93,35.16,32.62,NaN,37.46,51.7,12.44,9.7,20.06,44.09,18.25,35.49,41.45,33.76,4.98,30.81,30.81,47.25,104.45,29.1,45.78,54.95,37.1,71.49,NaN,NaN,75.2,17.6,NaN,16.98,NaN
2010-06-28,40.92,17.68,83.1,47.3,47.15,45.95,41.23,18.32,35.12,33.69,NaN,37.8,51.4,12.46,9.84,20.08,44.53,18.43,36,41.49,34.09,5.1,30.79,30.79,47.84,105,29.9,46.25,54.62,37.19,72.2,NaN,NaN,75.85,17.93,NaN,17.52,NaN
2010-06-29,39.93,17.07,81.48,45.31,45.07,45.04,39.95,17.64,34.28,31.94,NaN,36.31,49.86,12.05,9.69,19.44,44.22,17.99,35.06,39.6,33.4,4.86,30.21,30.21,46.23,103.8,28.81,45.18,53.24,36.69,69.74,NaN,NaN,73.27,17.11,NaN,16.61,NaN
2010-06-30,39.97,17,81.62,45.2,45.17,45.17,40.15,17.45,34.18,32.23,NaN,36.76,50.06,12.04,9.72,19.43,44.34,18.08,35.3,39.3,33.59,4.84,30.04,30.04,45.88,103.3,28.39,47.15,53.65,36.65,70.29,NaN,NaN,72.57,17.03,NaN,16.43,NaN
2010-07-01,39.01,16.15,80.25,44.11,44.93,44.71,38.72,17.5,34.34,32.09,NaN,36.03,49.61,12,9.68,19.36,43.81,17.97,34.96,37.77,33.07,4.79,29.4,29.4,45.07,102.9,27.34,45.94,53.23,36.37,69.28,NaN,NaN,70.49,16.78,NaN,16.16,NaN
2010-07-02,38.81,15.87,80.3,43.63,43.69,43.94,37.85,17.33,34.69,32.92,NaN,35.54,50.38,12.14,9.51,19.35,42.86,17.63,35.21,37.82,32.76,4.75,29.16,29.16,43.09,103,27.22,46.02,53.13,35.86,68.19,NaN,NaN,70.28,17.16,NaN,16.23,NaN
2010-07-05,39.1,16.06,79.75,43.46,43.73,44.04,38.13,18.06,34.47,33.22,NaN,35.52,49.84,12.18,9.62,19.41,42.4,17.41,35.32,37.7,32.81,4.75,29.05,29.05,43.99,102.8,27.42,45.8,53.37,35.74,68.03,NaN,NaN,70,17.07,NaN,16.49,NaN
2010-07-06,39.81,16.3,81.2,44.51,44.11,44.63,38.97,18.42,35.25,34.45,NaN,35.71,51.15,12.62,9.7,19.67,42.68,17.6,36.15,38.85,32.98,4.98,29.73,29.73,45.44,104.3,28.09,47.45,54.08,36.25,67.7,NaN,NaN,71.28,17.62,NaN,17.11,NaN
2010-07-07,39.99,16.77,82.4,44.68,44.88,44.65,39.92,18.33,36.48,33.6,NaN,37.39,51.49,12.76,9.92,19.78,42.53,17.62,36.06,37.99,33.11,4.98,29.85,29.85,45.52,105.15,29.09,47.1,54.61,37.03,68.98,NaN,NaN,71.25,17.7,NaN,17.04,NaN
2010-07-08,39.83,16.89,83.13,45,45.22,44.75,39.05,18.43,37,33.69,NaN,38.7,51.98,12.91,9.93,19.98,42.5,17.69,36.1,38.47,32.37,5,29.85,29.85,45.7,105.45,28.89,47.67,54.94,36.78,69.93,NaN,NaN,71.46,17.86,NaN,17.23,NaN
2010-07-09,40.62,17.02,83.95,45.75,45.66,45.34,39.12,18.23,37.02,35.29,NaN,38.95,51.86,12.82,9.95,19.9,42.35,17.7,36.32,39.08,33.1,5.07,29.76,29.76,45.95,106.5,29.61,47.92,54.73,37.16,69.48,NaN,NaN,72.06,18.16,NaN,17.49,NaN
2010-07-12,40.37,17.16,84.55,46,45.64,45.24,38.89,18.24,37.14,35.46,NaN,38.88,52,12.79,9.86,20.07,42.66,17.68,36.42,38.76,32.84,5.09,30.47,30.47,45.77,105.9,29.83,48.21,54.76,37.2,70.43,NaN,NaN,73.53,18.11,NaN,17.61,NaN
2010-07-13,41.19,17.6,85.65,46.4,46.13,45.69,41.85,18.22,37.71,37.14,NaN,39.52,52.63,12.93,9.99,20.15,42.66,17.67,36.67,39.82,32.52,5.22,31.1,31.1,46.03,106.8,30.53,48.92,55.24,37.42,71.8,NaN,NaN,76.64,18.4,NaN,17.99,NaN
2010-07-14,40.96,17.34,86.79,46.1,46.41,45.84,41.69,19.01,38.18,37.1,NaN,39.48,52.13,13.07,10.05,20.12,43.1,17.78,36.94,39.2,33.14,5.26,31.79,31.79,47.16,107.75,30.25,48.44,54.89,37.68,71.82,NaN,NaN,77.05,18.45,NaN,17.9,NaN
2010-07-15,40.49,16.54,86.38,45.84,46.29,46.2,42.32,19.3,37.77,37.32,NaN,38.77,51.5,12.87,10.15,20.03,42.66,17.97,37.15,38.55,33.16,5.18,32,32,46.97,106.5,29.83,47.94,54.54,37.52,71.14,NaN,NaN,75.7,18.48,NaN,17.72,NaN
2010-07-16,39.63,16.41,84.9,44.88,45.56,45.37,42.05,18.8,36.77,37.08,NaN,37.42,50.42,12.71,9.98,19.05,42.28,17.91,36.52,37.13,32.6,4.98,31.13,31.13,46.26,104.95,29.66,47.3,52.1,37.19,69.99,NaN,NaN,76.1,18.38,NaN,17.08,NaN
2010-07-19,39.46,16.56,84.65,44.64,45.45,45.12,41.62,19.01,36.69,37.22,NaN,37.25,50.3,12.6,10.13,19.12,42.28,17.82,36.44,36.55,32.5,4.96,31.3,31.3,46.31,104.85,28.97,46.07,52.27,37.22,69.7,NaN,NaN,74.62,18.39,NaN,16.97,NaN
2010-07-20,40.06,16.15,84.48,44.38,44.7,44.9,41.15,19,36.42,36.11,NaN,37.54,50.2,12.5,10.02,19.17,41.57,17.42,35.9,36.05,32.26,4.92,31.31,31.31,43.91,104.9,28.54,45.59,52.27,36.99,69.36,NaN,NaN,74.2,18.27,NaN,17.02,NaN
2010-07-21,39.96,16.42,84.4,44.41,44.58,46.11,41.08,18.52,36.38,36.48,NaN,37.94,50.75,12.69,10.07,19.22,41.21,17.39,36.58,37.41,32.7,4.95,31.05,31.05,45.01,105,28.37,46,52.63,36.98,69.93,NaN,NaN,75.7,18.6,NaN,17.55,NaN
2010-07-22,42.4,17.26,86.27,45.8,45.17,47.05,41.93,19.74,37.02,37.67,NaN,39.03,51.7,12.95,10.23,19.47,41.27,17.32,36.78,38.38,33.33,5.03,31.43,31.43,47.22,106.35,30.12,46.96,53.65,37.17,71.79,NaN,NaN,78.58,19,NaN,18.13,NaN
2010-07-23,42.6,18.02,86.8,46.7,45.17,47.48,41.92,19.67,38.3,38.31,NaN,39.29,51.65,13.12,10.2,19.54,41.24,17.32,37.18,38.9,33.54,5.07,31.23,31.23,49.04,106.4,31.21,47.8,53.39,37.39,72.63,NaN,NaN,79.4,19.49,NaN,18.45,NaN
2010-07-26,42.18,17.96,87.81,46.74,44.92,47.05,42.16,19.78,38.9,38.41,NaN,39.61,51.62,13.3,10.22,19.65,41.07,17.14,37.22,39.49,33.18,5.06,31.39,31.39,49.38,106.69,31.74,48.05,53.59,37.26,72.64,NaN,NaN,79.87,19.72,NaN,18.79,NaN
2010-07-27,42.09,17.56,89.2,46.25,44.53,46.6,41.59,20.1,40.78,37.67,NaN,41.34,51.9,13.49,10.29,20.04,43.31,18.27,37.42,39.85,33.03,5.07,31.93,31.93,47.19,107.77,31.3,46.63,54.34,36.27,72.73,NaN,NaN,78.59,19.29,NaN,18.28,NaN
2010-07-28,41.45,17.45,89,45.65,43.55,46.57,40.92,19.58,40.61,37.17,NaN,41.82,54,13.37,10.25,20.07,43.15,18.07,37.46,40,32.78,5.17,32.14,32.14,46.5,107.55,30.85,46.18,54.66,36.02,72.58,NaN,NaN,78.49,19.16,NaN,18.14,NaN
2010-07-29,40.67,17.55,88.87,44.84,43.79,45.54,40.92,19.37,40.69,36.19,NaN,42.05,54.22,13.28,10.35,19.97,42.2,18.09,37.17,40,32.01,5.15,33.49,33.49,44.79,105.95,31.32,46.29,54.3,35.53,70.75,NaN,NaN,80.62,18.98,NaN,17.83,NaN
2010-07-30,41.52,18.2,88.7,44.61,43.41,45.6,41.33,19.57,40.9,37.25,NaN,42.17,53.87,13.33,10.3,20.03,42.04,17.97,36.98,38.65,31.82,5.17,34.19,34.19,44.64,106.55,31.37,46.1,54.06,35.12,70.84,NaN,NaN,81.32,19.06,NaN,17.17,NaN
2010-08-02,42.11,18.04,91.2,46.25,44.83,46.05,41.86,19.78,42.32,37.87,NaN,43.38,54.97,13.57,10.42,20.44,42.23,17.98,37.58,40.2,32.37,5.27,34.36,34.36,45.31,108.34,31.35,47.22,55.6,35.5,73.53,NaN,NaN,84.49,19.75,NaN,17.77,NaN
2010-08-03,42.02,18.01,90.8,45.89,45.07,45.5,43.09,19.78,43.42,38.41,NaN,43.96,54.94,13.98,10.39,20.5,42.44,17.89,37.66,40.07,32.5,5.22,34.03,34.03,44.73,108.09,31.77,47.24,55.67,35.01,73.42,NaN,NaN,83.22,19.36,NaN,17.82,NaN
2010-08-04,42.4,18.13,91.45,46.45,46.36,45.85,43.56,19.8,42.66,37.93,NaN,43.97,55.33,13.93,10.51,20.81,43.18,18.42,37.63,39.47,33.33,5.19,34.2,34.2,44.72,109.5,31.62,47.47,55.99,35.29,72.87,NaN,NaN,82.32,19.3,NaN,18.01,NaN
2010-08-05,42.99,18.66,90.25,45.56,47.54,43.66,44.47,19.8,41.66,38.2,NaN,44.13,54.5,13.9,10.23,20.63,42.98,18.48,38.07,39.61,32.92,5.1,34.74,34.74,44.29,109.76,31.77,48.49,55.75,35.46,73.91,NaN,NaN,81.72,19.18,NaN,18.3,NaN
2010-08-06,43.13,18.5,90.25,44.93,48.28,43.12,44.1,19.67,41.95,37.44,NaN,43.73,53.5,13.87,10.13,20.19,43.04,18.83,38.02,38.3,32.9,5.08,34.1,34.1,43.84,107.49,30.93,47.53,55.15,35.06,72.6,NaN,NaN,80.37,18.99,NaN,17.86,NaN
2010-08-09,42.95,18.45,91.15,45.7,48.02,43.5,44.38,20.8,42.07,37.97,NaN,44.21,54.2,13.96,10.31,20.45,43.11,19.14,37.97,38.17,33.2,5.1,34.78,34.78,45.43,108.75,31.64,48.34,55.92,35.7,74.15,NaN,NaN,80.62,19.24,NaN,17.89,NaN
2010-08-10,42.52,18.19,89.81,45.31,47.93,43.42,43.47,20.61,40.95,36.87,NaN,43.26,54,13.82,10.24,20.51,42.95,19.04,35.99,37.46,33.02,5,34.67,34.67,46.39,108.15,31.19,47.19,55.34,35.46,73.21,NaN,NaN,79.81,19.3,NaN,17.43,NaN
2010-08-11,41.61,17.82,87.1,44.28,46.98,42.73,42.49,20.1,40.19,35.88,NaN,42.3,52.5,13.5,10.13,20.2,42.87,18.94,35.76,36.2,32.68,4.81,34.25,34.25,45,106.5,30.01,45.75,54.09,35.02,71.49,NaN,NaN,78.3,19.1,NaN,16.8,NaN
2010-08-12,41.95,18.11,86.64,44.3,47.53,42.84,42.02,20.25,39.73,34.89,NaN,41.75,51.92,13.33,10.38,20.13,43.36,19.24,35.95,34.95,32.82,4.74,34.36,34.36,44.72,106.7,29.93,45.06,53.58,34.95,71.5,NaN,NaN,78.19,19.58,NaN,16.57,NaN
2010-08-13,41.96,18.11,86.9,44.1,47.17,42.88,41.97,20.26,40.31,35.29,NaN,41.64,51.62,13.4,10.49,19.89,43.86,19,35.25,34.4,32.54,4.72,33.94,33.94,44.5,106.3,29.7,45.11,53.12,35,71.26,NaN,NaN,77.45,20.1,NaN,16.54,NaN
2010-08-16,42.38,18.01,86.33,43.86,47.11,43.23,41.89,20.61,39.92,35.18,NaN,41.15,51.23,13.4,10.56,19.79,44.29,18.97,35.92,35.45,32.41,4.73,34.67,34.67,44.72,105.3,30.02,45.47,52.75,34.81,71.24,NaN,NaN,77.99,19.69,NaN,16.38,NaN
2010-08-17,43.02,18.47,87,44.8,47.28,43.75,43.12,21.04,41.22,36.18,NaN,41.94,51.42,13.62,10.48,20.11,44.82,19.05,35.87,36.17,32.78,4.84,34.53,34.53,46.4,106.49,30.58,46.19,53.99,35.39,72.35,NaN,NaN,78.61,20.2,NaN,16.56,NaN
2010-08-18,42.38,18.43,86.49,44.47,47.58,43.62,43.67,20.91,40.72,35.57,NaN,41.57,50.85,13.49,10.42,20.14,44.88,19.05,35.72,35.85,32.73,4.82,34.7,34.7,45.75,104.35,31,46.87,54.21,35.39,72.7,NaN,NaN,78.75,20.39,NaN,16.88,NaN
2010-08-19,41.65,18.43,84.41,43.6,46.58,42.61,42.86,21.02,40.12,35.6,NaN,40.3,50.15,13.21,10.18,19.87,44.57,19.04,35.22,34.26,31.91,4.72,33.99,33.99,45.51,104.1,30.45,45.76,53.63,35.08,70.12,NaN,NaN,78.58,19.99,NaN,16.55,NaN
2010-08-20,41.1,17.86,82.65,42.58,45.93,42.58,41.97,20.47,39.86,34.84,NaN,40.22,49.6,12.99,10.11,19.88,44.44,18.61,34.88,33.65,31.68,4.64,33.71,33.71,44.73,103.1,29.98,44.79,53.38,35.01,69.69,NaN,NaN,78.86,19.7,NaN,16.13,NaN
2010-08-23,41.06,18.54,82.72,42.77,45.96,42.22,41.91,20.29,39.65,35.33,NaN,40.48,50.4,12.96,10.22,19.75,44.59,18.58,35.4,33.75,31.62,4.66,34.41,34.41,45.13,102.75,30.25,44.81,53.31,35.32,69.41,NaN,NaN,79.81,19.65,NaN,16.08,NaN
2010-08-24,40.49,18.36,80.82,41.95,45.45,42.41,41.5,20.33,38.48,34.81,NaN,39.74,49.67,12.79,10.15,19.58,44.72,18.47,34.8,31.97,31.18,4.49,34.06,34.06,44.12,102.1,29.6,43.44,52.66,34.83,67.75,NaN,NaN,78.89,18.94,NaN,15.63,NaN
2010-08-25,40.67,18.01,80.99,41.38,46.13,42.26,41.46,19.62,37.88,33.93,NaN,39.31,48.97,12.82,10.23,19.35,45.34,18.45,34.85,31.4,31.2,4.44,33.86,33.86,43.63,101.39,28.91,42.62,52.21,34.81,67.43,NaN,NaN,78.05,18.8,NaN,15.54,NaN
2010-08-26,40.54,17.98,80.8,42.03,46.04,42.02,41.7,19.67,37.78,35.16,NaN,39.36,48.99,12.96,10.15,19.3,44.93,18.27,34.77,31.67,31.67,4.63,33.95,33.95,43.41,100.6,29.26,42.88,51.93,34.67,67.6,NaN,NaN,79.21,19.4,NaN,16,NaN
2010-08-27,40.07,17.43,81.6,42.18,46.35,42.5,41.81,20.08,36.98,35.98,NaN,39.56,49.04,13.02,10.38,19.55,44.78,18.26,34.5,31.8,31.72,4.64,34.54,34.54,42.94,101.15,29.7,42.85,52.34,34.84,68.66,NaN,NaN,78.99,19.57,NaN,16.16,NaN
2010-08-30,39.89,17.3,81.08,41.67,46.41,42.05,41.15,20.13,36.74,35.45,NaN,39.25,48.6,12.92,10.31,19.56,44.85,18.51,35.06,31.88,31.5,4.44,34.42,34.42,43.7,100.95,29.92,42.75,52.01,34.58,67.62,NaN,NaN,78.13,19.4,NaN,16.16,NaN
2010-08-31,40.21,17.29,80.92,41.73,47.38,42.24,41.51,20.06,36.91,36.57,NaN,39.24,48.38,12.88,10.39,19.45,44.75,18.36,34.94,31.68,31.43,4.44,34.32,34.32,43.68,100.8,29.45,43.6,51.48,34.38,67.99,NaN,NaN,78.74,19.42,NaN,16.38,NaN
2010-09-01,41.6,17.87,83.5,42.95,48.92,43.15,42.87,20.17,37.47,37.6,NaN,40.08,49.85,13.25,10.46,19.69,44.97,18.58,34.91,33.5,32.59,4.57,34.71,34.71,45.2,102.2,30.87,45.51,52.21,35.01,69.81,NaN,NaN,80.49,20.2,NaN,17,NaN
2010-09-02,41.56,18.33,83.61,42.95,48.43,43.12,43.65,20.21,37.71,38.69,NaN,38.99,49.45,13.43,10.36,19.89,44.08,18.73,35.26,34.4,32.2,4.59,34.42,34.42,45.69,102.39,31.26,45.34,52.39,35.28,69.69,NaN,NaN,81.43,20.39,NaN,17.3,NaN
2010-09-03,41.69,18.16,84.5,43.55,48.62,43.25,44.2,20.13,37.72,39.01,NaN,39.57,49.21,13.53,10.36,20.09,43.58,18.95,35.78,34.55,32.67,4.54,35.31,35.31,45.69,102.96,31.65,45.38,53.14,35.65,70.68,NaN,NaN,82.37,20.39,NaN,17.2,NaN
2010-09-06,42.21,18.04,84.52,43.52,48.64,43.38,44.05,20.84,38.21,38.85,NaN,39.58,50.19,13.45,10.38,20.46,44.1,18.97,35.7,35.15,32.26,4.48,35.34,35.34,45.59,103.29,31.77,45.26,54.28,35.72,70.81,NaN,NaN,83.07,20.2,NaN,17.23,NaN
2010-09-07,41.68,18.07,83.4,42.95,48.66,42.83,43.94,20.75,37.48,37.92,NaN,38.94,49.15,13.28,10.34,20.37,44.13,19.14,35.52,34.95,32.17,4.33,35.35,35.35,45.58,102.6,31.4,45.26,53.75,35.26,70.66,NaN,NaN,83.4,20.33,NaN,17.21,NaN
