Date,AC,AI,AIR,MT,CS,BNP,EN,BVI,CAP,CA,ACA,BN,DSY,EDEN,ENGI,EL,ERF,RMS,KER,OR,LR,MC,ML,ORA,RI,PUB,RNO,SAF,SGO,SAN,SU,GLE,STLAP,STMPA,TEP,HO,TTE,URW,VIE,DG
2017-06-13,41.87,75.23,74.6,18.93,24.1,63.35,38.27,20.41,92.24,23.3,14.11,66.7,16.35,23.38,13.57,119.85,48.29,430.34,297.9,187.35,59.97,227.65,14.88,14.88,120.2,67.02,83.68,78.29,NaN,84.88,67.55,47.07,NaN,14.1,117.4,96.99,45.47,233.05,18.45,77.69
2017-06-14,42,74.18,75.13,18.58,24.05,62.4,38.35,20.51,92.34,23.5,13.9,66.6,16.44,23.53,13.84,120.05,48.74,435.75,300.05,188.1,60.42,227.9,14.86,14.86,121.35,67.1,82.7,78.02,NaN,84.4,66.92,46.35,NaN,13.9,116.7,96.77,44.76,233.45,18.81,78.55
2017-06-15,41.54,73.39,73.28,18.05,23.93,61.85,38.2,20.49,90.64,23.3,13.89,66.69,16.48,23.27,13.93,119.65,48.83,431.73,294.65,188.3,60.35,226.4,14.64,14.64,120.8,67,82.18,77.86,NaN,85.02,66.8,46.47,NaN,13.55,116.75,97.05,44.49,231.05,18.75,78.46
2017-06-16,41.55,74.99,74.93,17.86,24.23,62.05,38.85,20.57,92,22.55,13.85,67.43,16.43,23.22,14.02,120.75,49.31,435.65,299.45,191,61.51,230.7,14.74,14.74,123.15,67.29,82.95,80.21,NaN,84.6,67.55,46.49,NaN,13.55,118.4,99.43,44.81,232,18.55,79.59
2017-06-19,41.86,76.84,76.4,18.4,24.3,63.06,39.5,20.9,92.11,22.59,14.06,67.57,16.67,23.47,14,120.7,49.31,439.86,304.45,190.9,61.86,232.8,14.56,14.56,124,67.59,82.91,80.83,NaN,86.23,69.2,47.14,NaN,13.98,118.35,99.5,45.15,232.8,18.38,79.8
2017-06-20,41.45,77.01,75.95,17.84,24.27,62.55,39.48,20.78,92.72,22.6,13.95,68.54,16.72,23.44,13.92,120.05,49.92,443.04,307.9,191.25,61.99,232.4,14.42,14.42,123.75,67.84,82.1,81.14,NaN,86.35,68.87,46.85,NaN,13.64,117.5,99.22,44.56,232.4,18.35,79.91
2017-06-21,41.5,76.91,75.25,18.2,24.05,62.14,39.43,20.66,92.39,21.86,13.93,68.31,16.74,23.33,13.82,118.6,50.06,439.32,307.15,190,62.2,231.9,14.51,14.51,123.2,67.67,80.15,81.48,NaN,86.09,68.98,46.47,NaN,13.76,116.9,99.08,44.4,231.8,18.39,79.5
2017-06-22,41.56,76.43,75.04,18.77,24.02,61.93,38.9,20.64,93.11,21.85,13.87,67.65,16.68,23.91,13.79,118.95,50.88,436.94,306.85,189.6,61.78,231.85,14.4,14.4,122.4,67.4,81.25,81.92,NaN,88.17,70.46,46.38,NaN,13.42,117.1,97.88,44.35,230.75,18.39,79
2017-06-23,41.36,76.16,75.7,18.86,23.92,61.5,39.08,20.45,93.63,22.01,13.84,67.48,16.59,23.8,13.92,118.25,50.48,434.51,307.35,188.1,61.86,231.65,14.37,14.37,121.8,67.23,80.4,81.82,NaN,87.39,70.16,46.09,NaN,13.41,115.9,98.33,44.11,232.85,18.41,78.97
2017-06-26,42.21,76.16,75.95,18.95,23.99,61.6,39.21,20.53,94.15,22.22,13.93,69.44,16.43,23.89,13.99,118.45,51.13,439.67,308.8,195.35,62.12,230.85,14.39,14.39,123.15,67.65,80.58,82.01,NaN,88.22,70.07,46.58,NaN,12.94,116.15,98.48,44.11,232.45,18.66,79.51
2017-06-27,41.66,75.85,74.48,19.56,23.89,62.65,38.54,20.38,93.01,22.26,14.1,67.93,16.14,23.65,13.68,116.45,51.11,438.48,309.1,191.2,62.37,229.8,14.25,14.25,121.4,66.99,80.04,81.37,NaN,87.15,69.17,47.3,NaN,12.82,114.75,96.8,44.4,229.75,18.27,77.7
2017-06-28,41.33,75.44,73.8,19.86,24.17,64.33,38.42,20.2,91.8,22.43,14.32,67.59,16.04,23.63,13.66,114.3,50.23,436.19,305.85,190.2,62.99,226.65,14.19,14.19,120.2,66.5,80.54,80.91,NaN,86.23,69,48.47,NaN,12.82,114,95.69,44.44,225.35,18.28,77.36
2017-06-29,41.28,73.94,72.22,19.66,24.17,63.97,36.96,19.46,89.77,22.08,14.31,66.38,15.61,22.77,13.4,111.85,48.75,428.86,299.3,183.45,61.32,218.25,14.04,14.04,117.6,65.65,79.77,79.84,NaN,84.08,67.77,48.52,NaN,12.51,112.7,94.31,43.9,222.5,17.92,74.89
2017-06-30,41.05,73.9,72,19.86,23.95,63.06,36.92,19.38,90.48,22.15,14.09,65.81,15.7,22.83,13.22,111.4,49.32,429.01,298.2,182.4,61.25,218.3,13.89,13.89,117.25,65.31,79.25,80.24,NaN,83.3,67.27,47.11,NaN,12.57,112.15,94.24,43.29,220.65,17.84,74.73
2017-07-03,40.89,75.17,73.1,20.61,24.57,64.94,37.17,19.62,90.43,22.37,14.47,66.68,15.49,22.76,13.44,112.9,49.67,428.86,301.2,182.95,62.18,220.95,14.08,14.08,118,65.25,80.75,80.99,NaN,83.74,68.16,48.37,NaN,12.68,111.3,94.23,44.16,218.55,18.07,75.05
2017-07-04,40.78,74.55,73.1,20.73,24.53,64.68,36.72,19.46,89.91,22.45,14.62,66.41,15.52,22.5,13.36,112.2,49.23,434.11,302,181.35,61.39,220.05,14.07,14.07,117.9,65.31,80.46,80.89,NaN,83.4,67.51,48.58,NaN,12.51,109.75,93.47,43.98,215.85,18.01,74.79
2017-07-05,40.68,74.21,73.91,20.49,24.63,64.47,36.9,19.32,90.48,22.43,14.65,66.43,15.71,22.4,13.29,113.3,49.78,438.38,303.5,181.5,61.85,221.8,14.08,14.08,117,65.23,79.84,81.89,NaN,83.76,67.92,49,NaN,12.88,112.1,94.98,43.33,214.3,17.91,75.34
2017-07-06,40.47,73.63,74.13,20.38,24.81,65.34,36.62,19.17,90.16,22.31,14.73,65.43,15.54,21.93,13.1,112.05,49.3,434.31,300.95,178.55,61.11,219.2,14.03,14.03,116.1,66.4,81.11,81.05,NaN,82.52,67.38,49.86,NaN,12.99,110.3,94.32,43.1,212.5,17.92,73.45
2017-07-07,40.24,73.36,74.1,20.08,25,65.52,36.69,19.35,90.67,21.28,14.7,65.58,15.59,22.41,13.1,112.4,49.76,440.16,300.25,179.35,61.27,216.4,14.01,14.01,115.85,63.46,81.25,81.97,NaN,83.21,67.4,49.43,NaN,13.16,111.1,94.25,42.46,213.55,18.23,73.89
2017-07-10,40.54,73.73,74.36,20.55,25.18,65.56,37.03,19.33,92.26,21.19,14.66,65.75,15.64,22.3,13.16,112,49.54,438.67,302,180.05,61.35,216.8,14.05,14.05,116,63,80.95,82,NaN,83.44,67.64,49.19,NaN,13.43,112.65,94.86,42.77,213.55,18.49,74.85
2017-07-11,40.6,73.08,74.44,20.9,25.03,65.26,36.65,19.2,91.87,21.23,14.71,64.6,15.47,22.2,13.05,111.4,49.35,433.52,297.3,179.1,61.13,214.5,13.93,13.93,115.15,62.53,81.47,81.51,NaN,82.91,67.79,48.78,NaN,13.39,112.05,95,42.67,210.75,18.34,75.12
2017-07-12,41.59,74.59,74.64,21.23,25.13,65.99,37.53,19.86,93.03,21.46,14.75,65.68,15.63,22.55,13.33,113.45,50.27,443.14,304.35,182,62.26,216.35,14.13,14.13,116.55,62.87,82.8,83.19,NaN,85.49,69.03,49.13,NaN,13.82,113.9,96.15,43.08,213.45,18.67,77.07
2017-07-13,41.9,74.31,75,21.72,25.33,66.92,38.01,19.84,93.54,21.63,14.9,66.08,15.61,22.74,13.33,113.8,50.51,443.68,303.75,183.1,62.15,216.4,14.36,14.36,116.55,62.82,83.08,83.1,NaN,84.76,69.23,49.6,NaN,13.84,115,95.67,43.11,213.7,18.7,77.96
2017-07-14,41.9,74.72,74.56,21.95,25.22,66.3,37.95,19.97,93.16,21.77,14.65,65.94,15.72,22.95,13.32,114.7,51.17,448.14,306.1,184.15,62.24,219.75,14.3,14.3,117.65,63,83.41,83.43,NaN,84.12,68.68,48.98,NaN,13.86,115.55,95.85,43.34,215.3,18.7,77.89
2017-07-17,42.15,74.86,73.64,22.23,25.15,65.86,37.81,19.9,93.05,21.89,14.66,65.83,15.73,23.1,13.29,114.1,51.2,447.25,309.35,184.25,62.09,222.35,14.38,14.38,117.7,63.43,84.41,83.05,NaN,83.34,68.22,48.75,NaN,13.87,115.5,95.26,43.27,214.45,18.57,77.76
2017-07-18,42,74.11,72.46,21.98,24.79,64.76,37.3,19.8,93.31,21.66,14.54,65.3,15.68,22.99,13.29,112.9,50.5,440.01,304.9,183.5,61.25,219,14.25,14.25,116.85,63.3,83.12,81.65,NaN,82.14,68.03,47.95,NaN,13.67,114.45,95.16,42.92,215.75,18.43,77.15
2017-07-19,42,74.62,73.69,22.54,24.97,64.84,37.84,20.01,93.47,21.22,14.58,65.97,15.71,23.03,13.6,114.2,50.81,439.17,310.55,185.25,61.51,222.25,14.35,14.35,117.5,63.89,83.09,82.76,NaN,81.79,68.44,48.13,NaN,14.01,114.4,95.02,43.39,217.8,18.54,78.38
2017-07-20,41.4,74.07,72.36,22.09,24.89,64.29,37.17,20.13,94.09,21.31,14.53,65.93,15.71,23.24,13.45,115,50.64,436.29,311.4,184.6,61,222.3,14.38,14.38,116.85,66.83,83.37,81.5,NaN,82.32,67.58,48.1,NaN,14.17,114.95,94.24,43.35,218.15,18.54,77.95
2017-07-21,40.76,72.43,71.37,21.59,24.56,63.64,36.6,19.85,92.61,20.99,14.39,64.65,15.63,23.33,13.57,114.1,49.23,432.18,306.6,180.9,60.3,219.25,14.23,14.23,115.55,65.02,81.08,81.05,NaN,81.08,65.49,47.6,NaN,14.07,113.8,93.76,42.72,215.35,18.43,76.12
2017-07-24,40.6,72.67,71.63,21.78,24.64,64.23,36.41,19.61,93.17,20.74,14.51,64.05,15.44,22.99,13.52,114.35,48.6,430,307.65,179.7,59.91,219.15,14.19,14.19,114.7,65.95,80.83,81.03,NaN,81.46,65.4,48.17,NaN,14.25,112.05,93.09,42.66,215.25,18.42,76.79
2017-07-25,41.4,72.74,72.63,22.49,25,65.17,36.64,19.68,93.19,20.58,14.85,64.35,16,22.14,13.63,116.2,47.83,428.66,306.35,180.2,60.5,218.85,14.23,14.23,116.1,65.15,80.67,81.67,NaN,82.22,65.66,49.42,NaN,14.34,111.85,93.68,42.97,215.65,18.4,77.14
2017-07-26,41.33,73.29,74.65,22.05,25.15,65.9,36.75,19.86,95,20.71,15,64.4,16.54,22.46,13.7,116.25,47.69,426.87,308.35,180.8,60.8,218,14.33,14.33,118,64.94,81.36,82.26,NaN,81.88,66.1,50,NaN,14.63,113.8,96.11,43.22,216.75,18.44,77.2
2017-07-27,40.01,72.95,72.27,22.37,25.28,66,36.71,20.22,94.98,20.76,15.08,64.75,16.6,22.34,13.75,116.4,47.76,426.87,305.1,181.05,61.04,216.05,14.48,14.48,118.15,65.19,81.04,81.47,NaN,81.76,68.6,50.29,NaN,14.62,112.95,96.49,43,217,18.13,77.26
2017-07-28,39.55,71.72,72.38,22.03,25.15,66.1,36.35,19.75,92.52,20.68,14.95,63.65,16.61,22.35,13.64,111.6,46.96,425.09,293.45,176.05,61.14,213.15,14.33,14.33,117.9,64.59,76.92,80.16,NaN,81.15,66.96,49.96,NaN,14.24,115.65,94.5,42.99,213.45,18.01,75.33
2017-07-31,39.26,70.83,70.6,22.2,24.96,65.57,36.24,19.25,92,20.31,14.85,63.09,16.58,22.2,13.61,107.1,47.04,424.39,295.5,175.1,58.4,212.7,14.22,14.22,117.25,63.91,76.16,79.93,NaN,80.28,66.35,49.6,NaN,14.43,117.65,93.59,42.96,211.35,18.37,75.74
2017-08-01,39.78,71.1,72.03,22,25.12,66.79,36.85,19.4,93.33,20.3,14.85,63.13,16.84,22.52,13.73,106.75,46.6,428.26,295.6,175.9,59.32,215.9,14.26,14.26,116.85,63.75,76.55,80.74,NaN,79.26,66.91,50.16,NaN,14.37,119.65,94.18,43.45,213.75,18.42,75.45
2017-08-02,40.31,70.83,71.01,21.32,25.3,66.56,36.7,19.66,91.78,20.3,14.8,63.45,16.77,22.45,13.65,106.2,46.48,429.2,298.4,174.95,59.11,215.05,14.24,14.24,117.15,63.06,75.89,79.31,NaN,79.59,67.39,48.15,NaN,14.51,117.65,93.69,43.64,213.7,18.33,74.68
2017-08-03,40.51,71.2,71.28,21.65,25.21,67.22,37.14,19.63,91.55,20.36,14.82,64.68,16.79,22.42,13.65,105.45,46.34,436.99,300.6,175.1,59.11,219,14.3,14.3,117.3,63.65,75.47,79.6,NaN,79.98,67.37,48.73,NaN,14.67,116.95,94.12,43.57,214.05,18.32,75.56
2017-08-04,40.6,72.37,73.32,22.17,25.47,68.12,37.67,19.97,92.1,20.7,14.97,67.05,16.83,22.66,13.85,107,46.52,436.94,304.85,176.55,59.98,221.9,14.46,14.46,119.85,63.41,75.67,81.77,NaN,81.17,68.8,49.83,NaN,14.56,118.05,95.07,43.92,214.2,18.38,77.05
2017-08-07,40.49,71.99,72.43,23.2,25.51,68.55,37.69,19.82,91.53,20.55,15.25,67.56,16.77,22.55,13.78,106.65,46.59,441.2,307.25,176.05,59.73,222.5,14.51,14.51,119.05,63.57,75.96,81.75,NaN,81.24,69.14,50.27,NaN,14.67,117.15,95,43.84,212.7,18.32,77.35
2017-08-08,40.29,72.09,72.11,23.29,25.67,68.89,37.91,19.93,91.98,20.49,15.68,67.2,16.75,23.07,13.84,106.65,46.63,439.32,308.8,176.5,60.03,222.75,14.47,14.47,119.4,63.27,76.08,81.63,NaN,81.73,70.2,49.96,NaN,14.83,116.75,94.99,43.92,212.8,18.38,77.31
2017-08-09,39.9,71.14,71.49,22.96,25.34,67.27,37.5,19.8,90.2,20.32,15.35,66.63,16.64,22.85,13.68,105.7,46.28,432.67,305.7,175.6,59.4,217.15,14.33,14.33,117.75,62.46,75.65,81.42,NaN,80.4,68.04,48.44,NaN,14.59,115.4,94.95,43.45,211.65,18.32,76.92
2017-08-10,39.5,70.45,71,22.93,24.97,66.69,37.65,19.75,89.83,20.16,15.21,65.49,16.46,22.57,13.74,105.25,46.33,431.78,303.55,173.7,59.19,215.15,14.29,14.29,117.35,62.29,75.38,81.25,NaN,80.36,67.04,47.89,NaN,14.36,114.9,94.22,43.54,210.85,18.36,76.61
2017-08-11,39.06,70.25,70.75,21.89,24.57,65.69,36.91,19.49,89.14,20.4,15.09,64.92,16.34,22.05,13.56,105,46.3,429.01,300.4,173.6,58.78,214.45,14.07,14.07,116,61.87,74.62,80.24,NaN,80.16,66.44,47.22,NaN,13.97,113.7,94.08,42.75,208.15,18.22,75.64
2017-08-14,39.32,71.03,71.72,21.97,24.76,66.69,37.88,19.79,90.7,20.41,15.21,66.42,16.52,22.37,13.81,106.05,47.11,434.96,305.55,175.15,59.76,216.6,14.29,14.29,117.05,62.39,75.34,81.85,NaN,80.73,67.22,48.32,NaN,14.29,115.2,94.87,42.86,215.45,18.43,76.79
2017-08-15,39.3,71.24,72.34,21.9,24.88,67.19,37.94,19.78,91.73,20.42,15.38,67.11,16.51,22.44,14.1,106.55,47.31,435.65,305.7,175.3,59.63,217.05,14.33,14.33,118,62.41,75.89,82.09,NaN,81.33,67.68,48.65,NaN,14.44,116.15,94.91,42.75,216,18.67,76.95
2017-08-16,39.42,71.61,72.88,22.5,25.04,67.24,38.28,19.92,92.9,20.64,15.47,67.11,16.68,22.47,14.08,106,47.87,437.88,307.9,176.4,60.41,219.1,14.33,14.33,119.05,62.5,76.46,83.27,NaN,82.13,68.44,48.96,NaN,14.56,117.35,95.51,43.05,218.1,18.81,77.71
2017-08-17,39.38,71.34,72.19,22.08,24.81,66.2,37.95,19.83,92.29,20.56,15.16,66.57,16.72,22.24,14.2,105.6,48.48,438.28,310.45,176.3,60.23,219.6,14.25,14.25,118.65,62.31,76.25,83.65,NaN,82.31,67.83,47.83,NaN,14.4,117.9,94.99,42.76,217.25,18.99,77.17
2017-08-18,39.1,70.38,71.5,22.2,24.78,65.99,37.84,19.68,92.16,20.39,15.34,66.19,16.55,22.02,14.15,104.6,48.51,435.5,307.55,175.4,59.5,217.7,14.23,14.23,117.25,61.53,75.6,82.99,NaN,81.81,67.62,48.02,NaN,14.18,117.2,93.35,42.65,213.8,18.78,76.57
2017-08-21,39.03,70.01,70.84,22.18,24.57,64.68,37.44,19.63,91.97,20.55,15.11,66.5,16.54,21.98,14.06,104.25,48.25,435.75,307.2,175,59.22,217,14.16,14.16,117.4,61.27,74.99,82.78,NaN,81.45,67.07,47.17,NaN,14.09,117.1,93.61,42.78,212.6,18.72,76.14
2017-08-22,39.21,70.93,71.25,22.24,24.71,65.12,38.01,19.91,94.21,20.59,15.25,66.83,16.58,22.4,14.19,104.55,48.76,438.28,311.15,177.15,59.99,218.95,14.25,14.25,117,61.57,75.37,83.74,NaN,81.79,68.08,47,NaN,14.46,117.45,94.04,43.42,214.2,18.78,76.65
2017-08-23,39.09,70.83,70.81,22.18,24.63,64.17,37.73,19.9,93.11,20.59,15.09,66.77,16.65,22.38,14.32,105.05,48.45,437.78,310.6,178.25,59.92,216.95,14.25,14.25,116.55,59.63,75.48,83.43,NaN,81.36,67.72,46.97,NaN,14.4,117.3,93.59,43.68,212.8,18.75,76.1
2017-08-24,39.06,70.45,70.37,22.2,24.86,64.39,37.38,19.97,92.62,20.16,15.08,66.5,16.49,22.09,14.5,106.05,48.61,436.79,313.4,179.9,59.78,218,14.22,14.22,116.6,58.94,75.32,83.35,NaN,81.79,67.33,47.11,NaN,14.35,116.2,93.39,43.45,212.55,18.81,75.73
2017-08-25,39.02,70.42,70.86,22.31,24.79,64.22,37.5,19.73,92.51,19.73,14.92,66.7,16.49,21.99,14.33,105.05,48.32,436.74,312.9,178.05,59.39,217,14.15,14.15,116.7,58.66,75.33,83.45,NaN,81.65,67.5,46.93,NaN,14.44,115.35,93.21,43.33,212.15,18.83,76.5
2017-08-28,38.99,69.97,70.17,22.2,24.58,63.95,37.14,19.73,92.19,19.59,14.95,66.19,16.47,21.97,14.28,104.7,48.46,435.2,312.35,177.3,59.04,215.85,14.15,14.15,116.15,58.52,75.56,82.3,NaN,81.39,66.81,46.75,NaN,14.4,114.55,92.52,43.14,212.45,18.84,76
2017-08-29,38.7,69.6,68.72,21.68,24.26,63.23,36.66,19.6,90.96,19.29,14.61,66.1,16.25,21.97,14.03,104.15,47.18,436.24,309,176.5,58.43,216.2,14.11,14.11,115.6,57.16,74.27,80.45,NaN,80.98,66.17,46.23,NaN,14.1,113.05,92.25,42.96,212,18.62,75.48
2017-08-30,38.68,69.97,69.81,22.29,24.26,63.16,37.2,19.67,91.75,19.5,14.52,66.2,16.35,22,13.97,104.2,47.4,440.21,312.15,176.25,58.76,218.85,14.21,14.21,117.05,57.27,74.27,81.52,NaN,80.31,66.52,46.5,NaN,14.2,113.9,93.05,43.24,212.3,18.71,76.32
2017-08-31,38.9,70.04,70.61,22.44,24.38,63.91,38.1,19.98,93.13,16.94,14.81,66.15,16.55,22.72,14.02,106.05,48.01,440.56,315.3,177.35,58.88,220.25,14.28,14.28,114.8,56.7,74.35,81.59,NaN,81.22,67.73,47.03,NaN,14.56,115.6,93,43.45,213.55,19,77.35
2017-09-01,39.07,70.32,71.3,23,24.5,64.35,38.82,19.99,93.45,16.64,14.89,65.82,16.77,22.75,14.1,106.5,48.31,444.13,319.8,177.95,58.54,221.75,14.26,14.26,113.3,56.24,74.64,82.24,NaN,82.26,68.56,47.39,NaN,14.74,116.45,92.92,43.81,211.05,19.05,78.36
2017-09-04,39.23,70.15,71.09,22.8,24.35,63.88,38.51,20,92.75,16.53,14.84,65.52,16.64,22.5,14.05,105.6,47.89,443.68,318.2,177.3,58.53,220.95,14.24,14.24,113.2,56.38,74.96,81.63,NaN,81.6,68.89,46.86,NaN,14.92,116.15,93.5,43.72,210.95,18.93,78.65
2017-09-05,39.78,69.91,71.24,22.51,24.08,62.68,38.73,20.18,92.78,16.59,14.58,66.12,16.77,22.45,13.98,105.25,48.21,439.27,316.65,176.85,58.26,217.8,13.95,13.95,114.2,56.89,74.9,81.58,NaN,81.49,69.07,46.27,NaN,15.02,116.8,93.89,43.89,208.4,19,78.5
2017-09-06,39.66,70.35,71.41,22.46,23.96,62.59,38.83,20.2,93.25,16.81,14.59,66.88,16.67,22.7,14.41,105.95,48.18,438.92,315.5,177.7,58.21,217.9,13.89,13.89,114.85,56.6,77.15,81.25,NaN,81.93,69.2,46.18,NaN,15.08,115.85,93.01,44.03,210,19.05,79.46
2017-09-07,39.94,70.83,70.43,22.46,23.86,62.52,38.69,20.3,94.76,16.92,14.51,66.81,16.85,22.61,14.8,108,48.75,445.37,322.45,178.35,58.51,220,13.93,13.93,114,56.06,77.48,81.95,NaN,81.48,69.37,45.9,NaN,15.47,116.1,92.52,44.34,211.9,19.13,79.64
2017-09-08,40.07,70.56,70.5,22.28,23.96,62.99,38.59,20.28,95.03,16.8,14.66,67.45,16.95,22.62,14.75,109.6,49.05,433.57,323.1,178.6,58.29,219.95,13.81,13.81,115.45,55.95,77.12,81.36,NaN,81.76,69.57,46.32,NaN,15.57,117.15,92.94,43.99,212.6,19.25,79.04
2017-09-11,40.52,72.19,70.82,22.81,24.35,64.3,38.85,20.52,96.5,16.99,15.03,68.4,17.07,23.27,14.93,109.8,50.53,437.33,327.25,180.7,59.13,225.3,13.95,13.95,116.7,55.89,77.2,83.08,NaN,80.96,71.29,47.34,NaN,15.78,119.3,93.44,44.37,213.05,19.28,80.26
2017-09-12,40.85,73.15,70.67,22.96,24.64,65.84,38.9,20.71,98.03,17.04,15.25,68.05,17.17,23.43,14.83,109.3,50.35,435.3,327.1,179.9,59.26,228.15,13.94,13.94,115.75,56.39,78.6,83.65,NaN,81.59,71.6,48.58,NaN,15.73,119.75,94.29,44.51,212.6,19.18,79.3
